代码,简称,日期,开盘价(元),收盘价(元)
600919.SH,江苏银行,2016-08-02,6.17,7.41
600919.SH,江苏银行,2016-08-03,8.15,8.15
600919.SH,江苏银行,2016-08-04,8.96,8.96
600919.SH,江苏银行,2016-08-05,9.85,9.85
600919.SH,江苏银行,2016-08-08,9.68,9.40
600919.SH,江苏银行,2016-08-09,9.39,10.00
600919.SH,江苏银行,2016-08-10,9.85,10.40
600919.SH,江苏银行,2016-08-11,10.26,10.17
600919.SH,江苏银行,2016-08-12,10.17,11.10
600919.SH,江苏银行,2016-08-15,11.08,11.78
600919.SH,江苏银行,2016-08-16,11.61,11.70
600919.SH,江苏银行,2016-08-17,11.63,11.25
600919.SH,江苏银行,2016-08-18,11.16,11.21
600919.SH,江苏银行,2016-08-19,11.22,10.86
600919.SH,江苏银行,2016-08-22,10.80,10.69
600919.SH,江苏银行,2016-08-23,10.61,10.78
600919.SH,江苏银行,2016-08-24,10.73,10.40
600919.SH,江苏银行,2016-08-25,10.23,10.15
600919.SH,江苏银行,2016-08-26,10.16,9.94
600919.SH,江苏银行,2016-08-29,9.91,9.99
600919.SH,江苏银行,2016-08-30,10.03,10.01
600919.SH,江苏银行,2016-08-31,10.03,10.16
600919.SH,江苏银行,2016-09-01,10.09,9.85
600919.SH,江苏银行,2016-09-02,9.76,9.69
600919.SH,江苏银行,2016-09-05,9.72,9.51
600919.SH,江苏银行,2016-09-06,9.48,9.63
600919.SH,江苏银行,2016-09-07,9.60,9.55
600919.SH,江苏银行,2016-09-08,9.54,9.56
600919.SH,江苏银行,2016-09-09,9.55,9.37
600919.SH,江苏银行,2016-09-12,9.20,8.95
600919.SH,江苏银行,2016-09-13,9.02,9.07
600919.SH,江苏银行,2016-09-14,9.00,8.93
600919.SH,江苏银行,2016-09-19,8.93,9.03
600919.SH,江苏银行,2016-09-20,9.01,9.03
600919.SH,江苏银行,2016-09-21,9.01,8.99
600919.SH,江苏银行,2016-09-22,9.03,8.97
600919.SH,江苏银行,2016-09-23,8.98,8.75
600919.SH,江苏银行,2016-09-26,8.70,8.31
600919.SH,江苏银行,2016-09-27,8.26,8.35
600919.SH,江苏银行,2016-09-28,8.32,8.24
600919.SH,江苏银行,2016-09-29,8.26,8.25
600919.SH,江苏银行,2016-09-30,8.21,8.20
600919.SH,江苏银行,2016-10-10,8.23,8.34
600919.SH,江苏银行,2016-10-11,8.35,8.36
600919.SH,江苏银行,2016-10-12,8.34,8.31
600919.SH,江苏银行,2016-10-13,8.33,8.26
600919.SH,江苏银行,2016-10-14,8.26,8.37
600919.SH,江苏银行,2016-10-17,8.37,8.22
600919.SH,江苏银行,2016-10-18,8.20,8.34
600919.SH,江苏银行,2016-10-19,8.35,8.30
600919.SH,江苏银行,2016-10-20,8.30,8.27
600919.SH,江苏银行,2016-10-21,8.25,8.31
600919.SH,江苏银行,2016-10-24,8.33,8.56
600919.SH,江苏银行,2016-10-25,8.52,8.53
600919.SH,江苏银行,2016-10-26,8.52,8.41
600919.SH,江苏银行,2016-10-27,8.41,8.36
600919.SH,江苏银行,2016-10-28,8.36,8.49
600919.SH,江苏银行,2016-10-31,8.45,8.52
600919.SH,江苏银行,2016-11-01,8.48,8.52
600919.SH,江苏银行,2016-11-02,8.48,8.37
600919.SH,江苏银行,2016-11-03,8.34,8.38
600919.SH,江苏银行,2016-11-04,8.37,8.33
600919.SH,江苏银行,2016-11-07,8.33,8.31
600919.SH,江苏银行,2016-11-08,8.34,8.51
600919.SH,江苏银行,2016-11-09,8.47,8.34
600919.SH,江苏银行,2016-11-10,8.39,8.57
600919.SH,江苏银行,2016-11-11,8.58,8.64
600919.SH,江苏银行,2016-11-14,8.58,8.80
600919.SH,江苏银行,2016-11-15,8.72,8.70
600919.SH,江苏银行,2016-11-16,8.70,8.65
600919.SH,江苏银行,2016-11-17,8.61,8.62
600919.SH,江苏银行,2016-11-18,8.61,8.52
600919.SH,江苏银行,2016-11-21,8.52,8.57
600919.SH,江苏银行,2016-11-22,8.58,8.69
600919.SH,江苏银行,2016-11-23,8.71,8.82
600919.SH,江苏银行,2016-11-24,8.78,9.12
600919.SH,江苏银行,2016-11-25,9.10,9.12
600919.SH,江苏银行,2016-11-28,9.20,9.30
600919.SH,江苏银行,2016-11-29,9.22,9.05
600919.SH,江苏银行,2016-11-30,9.01,8.84
600919.SH,江苏银行,2016-12-01,8.84,8.90
600919.SH,江苏银行,2016-12-02,8.92,8.77
600919.SH,江苏银行,2016-12-05,8.67,8.63
600919.SH,江苏银行,2016-12-06,8.65,8.66
600919.SH,江苏银行,2016-12-07,8.65,8.70
600919.SH,江苏银行,2016-12-08,8.70,8.84
600919.SH,江苏银行,2016-12-09,8.80,8.95
600919.SH,江苏银行,2016-12-12,8.92,8.75
600919.SH,江苏银行,2016-12-13,8.70,8.71
600919.SH,江苏银行,2016-12-14,8.68,8.78
600919.SH,江苏银行,2016-12-15,8.74,8.60
600919.SH,江苏银行,2016-12-16,8.54,8.49
600919.SH,江苏银行,2016-12-19,8.46,8.28
600919.SH,江苏银行,2016-12-20,8.29,8.20
600919.SH,江苏银行,2016-12-21,8.21,8.29
600919.SH,江苏银行,2016-12-22,8.29,8.24
600919.SH,江苏银行,2016-12-23,8.24,8.06
600919.SH,江苏银行,2016-12-26,8.04,8.00
600919.SH,江苏银行,2016-12-27,7.98,7.88
600919.SH,江苏银行,2016-12-28,7.88,7.86
600919.SH,江苏银行,2016-12-29,7.87,7.88
600919.SH,江苏银行,2016-12-30,7.88,7.90
600919.SH,江苏银行,2017-01-03,7.91,8.00
600919.SH,江苏银行,2017-01-04,8.00,8.04
600919.SH,江苏银行,2017-01-05,8.04,7.99
600919.SH,江苏银行,2017-01-06,7.98,7.90
600919.SH,江苏银行,2017-01-09,7.90,7.93
600919.SH,江苏银行,2017-01-10,7.92,7.89
600919.SH,江苏银行,2017-01-11,7.88,7.80
600919.SH,江苏银行,2017-01-12,7.79,7.61
600919.SH,江苏银行,2017-01-13,7.58,7.67
600919.SH,江苏银行,2017-01-16,7.61,7.79
600919.SH,江苏银行,2017-01-17,7.71,7.75
600919.SH,江苏银行,2017-01-18,7.73,7.66
600919.SH,江苏银行,2017-01-19,7.67,7.66
600919.SH,江苏银行,2017-01-20,7.64,7.75
600919.SH,江苏银行,2017-01-23,7.74,7.77
600919.SH,江苏银行,2017-01-24,7.77,7.73
600919.SH,江苏银行,2017-01-25,7.70,7.77
600919.SH,江苏银行,2017-01-26,7.77,7.87
600919.SH,江苏银行,2017-02-03,7.86,7.83
600919.SH,江苏银行,2017-02-06,7.84,7.88
600919.SH,江苏银行,2017-02-07,7.85,7.80
600919.SH,江苏银行,2017-02-08,7.79,7.87
600919.SH,江苏银行,2017-02-09,7.84,7.88
600919.SH,江苏银行,2017-02-10,7.88,8.02
600919.SH,江苏银行,2017-02-13,8.11,8.21
600919.SH,江苏银行,2017-02-14,8.24,8.11
600919.SH,江苏银行,2017-02-15,8.12,8.29
