代码,简称,日期,开盘价(元),收盘价(元)
000686.SZ,东北证券,2010-01-04,16.51,16.12
000686.SZ,东北证券,2010-01-05,16.15,16.67
000686.SZ,东北证券,2010-01-06,16.56,16.50
000686.SZ,东北证券,2010-01-07,16.44,16.05
000686.SZ,东北证券,2010-01-08,15.91,16.16
000686.SZ,东北证券,2010-01-11,17.54,16.38
000686.SZ,东北证券,2010-01-12,16.34,16.30
000686.SZ,东北证券,2010-01-13,15.72,15.58
000686.SZ,东北证券,2010-01-14,15.65,15.84
000686.SZ,东北证券,2010-01-15,15.83,15.90
000686.SZ,东北证券,2010-01-18,15.88,15.66
000686.SZ,东北证券,2010-01-19,15.72,15.96
000686.SZ,东北证券,2010-01-20,16.21,15.91
000686.SZ,东北证券,2010-01-21,15.90,15.93
000686.SZ,东北证券,2010-01-22,15.65,15.57
000686.SZ,东北证券,2010-01-25,15.48,15.40
000686.SZ,东北证券,2010-01-26,15.40,14.63
000686.SZ,东北证券,2010-01-27,14.65,14.28
000686.SZ,东北证券,2010-01-28,14.16,14.22
000686.SZ,东北证券,2010-01-29,14.15,14.26
000686.SZ,东北证券,2010-02-01,14.19,13.62
000686.SZ,东北证券,2010-02-02,13.77,13.50
000686.SZ,东北证券,2010-02-03,13.70,13.99
000686.SZ,东北证券,2010-02-04,13.95,13.85
000686.SZ,东北证券,2010-02-05,13.55,13.55
000686.SZ,东北证券,2010-02-08,13.56,13.75
000686.SZ,东北证券,2010-02-09,13.81,13.81
000686.SZ,东北证券,2010-02-10,13.94,14.57
000686.SZ,东北证券,2010-02-11,14.54,14.58
000686.SZ,东北证券,2010-02-12,14.58,14.54
000686.SZ,东北证券,2010-02-22,14.57,14.76
000686.SZ,东北证券,2010-02-23,14.58,14.22
000686.SZ,东北证券,2010-02-24,14.15,14.36
000686.SZ,东北证券,2010-02-25,14.42,14.83
000686.SZ,东北证券,2010-02-26,14.75,14.65
000686.SZ,东北证券,2010-03-01,14.65,14.79
000686.SZ,东北证券,2010-03-02,14.82,14.54
000686.SZ,东北证券,2010-03-03,14.54,14.76
000686.SZ,东北证券,2010-03-04,14.64,14.20
000686.SZ,东北证券,2010-03-05,14.32,14.49
000686.SZ,东北证券,2010-03-08,14.52,14.51
000686.SZ,东北证券,2010-03-09,14.50,14.73
000686.SZ,东北证券,2010-03-10,14.80,14.68
000686.SZ,东北证券,2010-03-11,14.76,14.84
000686.SZ,东北证券,2010-03-12,14.80,14.55
000686.SZ,东北证券,2010-03-15,14.54,14.14
000686.SZ,东北证券,2010-03-16,14.14,14.09
000686.SZ,东北证券,2010-03-17,14.13,14.42
000686.SZ,东北证券,2010-03-18,14.46,14.45
000686.SZ,东北证券,2010-03-19,14.45,14.67
000686.SZ,东北证券,2010-03-22,14.79,14.63
000686.SZ,东北证券,2010-03-23,14.63,14.50
000686.SZ,东北证券,2010-03-24,14.41,14.21
000686.SZ,东北证券,2010-03-25,14.20,13.88
000686.SZ,东北证券,2010-03-26,13.85,14.09
000686.SZ,东北证券,2010-03-29,14.35,14.48
000686.SZ,东北证券,2010-03-30,14.48,14.39
000686.SZ,东北证券,2010-03-31,14.47,14.21
000686.SZ,东北证券,2010-04-01,14.19,14.37
000686.SZ,东北证券,2010-04-02,14.40,14.36
000686.SZ,东北证券,2010-04-06,14.41,14.64
000686.SZ,东北证券,2010-04-07,14.64,14.39
000686.SZ,东北证券,2010-04-08,14.39,14.19
000686.SZ,东北证券,2010-04-09,14.19,14.25
000686.SZ,东北证券,2010-04-12,14.25,14.06
000686.SZ,东北证券,2010-04-13,14.06,14.06
000686.SZ,东北证券,2010-04-14,14.45,14.25
000686.SZ,东北证券,2010-04-15,14.25,14.78
000686.SZ,东北证券,2010-04-16,14.80,14.45
000686.SZ,东北证券,2010-04-19,14.22,13.41
000686.SZ,东北证券,2010-04-20,13.41,13.14
000686.SZ,东北证券,2010-04-21,13.10,13.36
000686.SZ,东北证券,2010-04-22,13.25,13.03
000686.SZ,东北证券,2010-04-23,13.09,13.02
000686.SZ,东北证券,2010-04-26,13.04,12.87
000686.SZ,东北证券,2010-04-27,12.87,12.24
000686.SZ,东北证券,2010-04-28,12.03,12.16
000686.SZ,东北证券,2010-04-29,12.28,12.03
000686.SZ,东北证券,2010-04-30,12.03,12.30
000686.SZ,东北证券,2010-05-04,12.07,11.79
000686.SZ,东北证券,2010-05-05,11.66,11.91
000686.SZ,东北证券,2010-05-06,11.66,11.10
000686.SZ,东北证券,2010-05-07,10.77,10.53
000686.SZ,东北证券,2010-05-10,10.50,10.55
000686.SZ,东北证券,2010-05-11,10.83,10.00
000686.SZ,东北证券,2010-05-12,9.91,10.13
000686.SZ,东北证券,2010-05-13,10.09,10.27
000686.SZ,东北证券,2010-05-14,10.19,10.10
000686.SZ,东北证券,2010-05-17,9.91,9.13
000686.SZ,东北证券,2010-05-18,9.10,9.38
000686.SZ,东北证券,2010-05-19,9.33,9.56
000686.SZ,东北证券,2010-05-20,9.65,9.48
000686.SZ,东北证券,2010-05-21,9.18,9.88
000686.SZ,东北证券,2010-05-24,9.96,10.60
000686.SZ,东北证券,2010-05-25,10.43,10.30
000686.SZ,东北证券,2010-05-26,10.29,10.22
000686.SZ,东北证券,2010-05-27,10.22,10.32
000686.SZ,东北证券,2010-05-28,10.47,10.11
000686.SZ,东北证券,2010-05-31,10.02,9.60
000686.SZ,东北证券,2010-06-01,9.48,9.45
000686.SZ,东北证券,2010-06-02,9.40,9.96
000686.SZ,东北证券,2010-06-03,9.90,9.64
000686.SZ,东北证券,2010-06-04,9.55,10.61
000686.SZ,东北证券,2010-06-07,10.35,10.44
000686.SZ,东北证券,2010-06-08,10.43,10.46
000686.SZ,东北证券,2010-06-09,10.60,11.23
000686.SZ,东北证券,2010-06-10,10.99,11.08
000686.SZ,东北证券,2010-06-11,11.15,10.97
000686.SZ,东北证券,2010-06-17,10.97,10.97
000686.SZ,东北证券,2010-06-18,10.86,10.37
000686.SZ,东北证券,2010-06-21,10.35,11.14
000686.SZ,东北证券,2010-06-22,11.04,11.06
000686.SZ,东北证券,2010-06-23,10.95,11.39
000686.SZ,东北证券,2010-06-24,11.39,11.29
000686.SZ,东北证券,2010-06-25,11.10,11.05
000686.SZ,东北证券,2010-06-28,11.04,10.93
000686.SZ,东北证券,2010-06-29,10.91,10.35
000686.SZ,东北证券,2010-06-30,10.21,10.00
000686.SZ,东北证券,2010-07-01,9.83,9.92
000686.SZ,东北证券,2010-07-02,10.01,10.29
000686.SZ,东北证券,2010-07-05,10.13,10.08
000686.SZ,东北证券,2010-07-06,9.91,10.32
000686.SZ,东北证券,2010-07-07,10.29,10.62
000686.SZ,东北证券,2010-07-08,10.60,10.47
000686.SZ,东北证券,2010-07-09,9.87,9.94
000686.SZ,东北证券,2010-07-12,9.78,9.80
000686.SZ,东北证券,2010-07-13,9.70,9.83
000686.SZ,东北证券,2010-07-14,9.86,9.86
000686.SZ,东北证券,2010-07-15,9.83,9.23
000686.SZ,东北证券,2010-07-16,9.10,8.96
000686.SZ,东北证券,2010-07-19,8.79,9.22
000686.SZ,东北证券,2010-07-20,9.22,9.56
000686.SZ,东北证券,2010-07-21,9.56,9.51
000686.SZ,东北证券,2010-07-22,9.47,9.72
000686.SZ,东北证券,2010-07-23,9.72,9.85
000686.SZ,东北证券,2010-07-26,9.89,9.76
000686.SZ,东北证券,2010-07-27,9.76,9.80
000686.SZ,东北证券,2010-07-28,9.76,10.04
000686.SZ,东北证券,2010-07-29,10.07,10.52
000686.SZ,东北证券,2010-07-30,10.35,10.39
000686.SZ,东北证券,2010-08-02,10.34,10.51
000686.SZ,东北证券,2010-08-03,10.53,10.25
000686.SZ,东北证券,2010-08-04,10.22,10.16
000686.SZ,东北证券,2010-08-05,10.13,10.00
000686.SZ,东北证券,2010-08-06,10.02,10.46
000686.SZ,东北证券,2010-08-09,10.46,10.46
000686.SZ,东北证券,2010-08-10,10.46,9.91
000686.SZ,东北证券,2010-08-11,9.87,9.91
000686.SZ,东北证券,2010-08-12,9.77,9.68
000686.SZ,东北证券,2010-08-13,9.66,9.85
000686.SZ,东北证券,2010-08-16,9.82,10.22
000686.SZ,东北证券,2010-08-17,10.26,10.31
000686.SZ,东北证券,2010-08-18,10.40,10.20
000686.SZ,东北证券,2010-08-19,10.28,10.38
000686.SZ,东北证券,2010-08-20,10.35,9.94
000686.SZ,东北证券,2010-08-23,9.94,9.97
000686.SZ,东北证券,2010-08-24,9.95,9.96
000686.SZ,东北证券,2010-08-25,9.82,9.54
000686.SZ,东北证券,2010-08-26,9.54,9.56
000686.SZ,东北证券,2010-08-27,9.48,9.43
000686.SZ,东北证券,2010-08-30,9.45,9.73
000686.SZ,东北证券,2010-08-31,9.63,9.64
000686.SZ,东北证券,2010-09-01,9.66,9.67
000686.SZ,东北证券,2010-09-02,9.82,9.72
000686.SZ,东北证券,2010-09-03,9.72,9.55
000686.SZ,东北证券,2010-09-06,9.57,10.17
000686.SZ,东北证券,2010-09-07,10.17,10.00
000686.SZ,东北证券,2010-09-08,9.99,9.91
000686.SZ,东北证券,2010-09-09,9.97,9.88
000686.SZ,东北证券,2010-09-10,9.88,9.79
000686.SZ,东北证券,2010-09-13,9.81,9.89
000686.SZ,东北证券,2010-09-14,9.90,9.82
000686.SZ,东北证券,2010-09-15,9.82,9.51
000686.SZ,东北证券,2010-09-16,9.51,9.58
000686.SZ,东北证券,2010-09-17,9.58,9.38
000686.SZ,东北证券,2010-09-20,9.40,9.16
000686.SZ,东北证券,2010-09-21,9.22,9.20
000686.SZ,东北证券,2010-09-27,9.20,9.32
000686.SZ,东北证券,2010-09-28,9.28,9.07
000686.SZ,东北证券,2010-09-29,9.07,9.08
000686.SZ,东北证券,2010-09-30,9.08,9.22
000686.SZ,东北证券,2010-10-08,9.36,9.66
000686.SZ,东北证券,2010-10-11,9.70,10.55
000686.SZ,东北证券,2010-10-12,10.55,10.55
000686.SZ,东北证券,2010-10-13,10.50,10.38
000686.SZ,东北证券,2010-10-14,10.44,10.86
000686.SZ,东北证券,2010-10-15,10.82,11.43
000686.SZ,东北证券,2010-10-18,11.58,12.22
000686.SZ,东北证券,2010-10-19,12.07,12.39
000686.SZ,东北证券,2010-10-20,12.03,12.72
000686.SZ,东北证券,2010-10-21,12.74,12.41
000686.SZ,东北证券,2010-10-22,12.37,12.04
000686.SZ,东北证券,2010-10-25,12.04,12.92
000686.SZ,东北证券,2010-10-26,12.92,12.78
000686.SZ,东北证券,2010-10-27,12.61,12.21
000686.SZ,东北证券,2010-10-28,12.16,12.05
000686.SZ,东北证券,2010-10-29,12.08,12.07
000686.SZ,东北证券,2010-11-01,11.91,12.55
000686.SZ,东北证券,2010-11-02,12.50,12.31
000686.SZ,东北证券,2010-11-03,12.37,12.31
000686.SZ,东北证券,2010-11-04,12.31,12.44
000686.SZ,东北证券,2010-11-05,12.93,12.57
000686.SZ,东北证券,2010-11-08,12.61,12.72
000686.SZ,东北证券,2010-11-09,12.72,12.42
000686.SZ,东北证券,2010-11-10,12.42,12.41
000686.SZ,东北证券,2010-11-11,12.41,12.55
000686.SZ,东北证券,2010-11-12,12.45,11.29
000686.SZ,东北证券,2010-11-15,11.36,11.16
000686.SZ,东北证券,2010-11-16,11.22,10.77
000686.SZ,东北证券,2010-11-17,10.57,10.52
000686.SZ,东北证券,2010-11-18,10.69,10.61
000686.SZ,东北证券,2010-11-19,10.66,10.66
000686.SZ,东北证券,2010-11-22,10.45,10.46
