代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
002500.SZ,山西证券,2010-11-15,11.12,11.46,--,--
002500.SZ,山西证券,2010-11-16,11.22,11.86,0.41,3.5418
002500.SZ,山西证券,2010-11-17,11.21,10.68,-1.18,-9.9709
002500.SZ,山西证券,2010-11-18,10.45,10.19,-0.49,-4.6079
002500.SZ,山西证券,2010-11-19,10.17,10.92,0.73,7.2034
002500.SZ,山西证券,2010-11-22,10.65,10.47,-0.45,-4.1107
002500.SZ,山西证券,2010-11-23,10.34,10.58,0.10,0.9893
002500.SZ,山西证券,2010-11-24,10.62,11.25,0.67,6.3673
002500.SZ,山西证券,2010-11-25,11.12,11.23,-0.02,-0.1535
002500.SZ,山西证券,2010-11-26,11.10,10.89,-0.35,-3.0746
002500.SZ,山西证券,2010-11-29,10.75,10.63,-0.26,-2.3791
002500.SZ,山西证券,2010-11-30,10.59,10.37,-0.26,-2.4370
002500.SZ,山西证券,2010-12-01,10.34,10.48,0.11,1.0824
002500.SZ,山西证券,2010-12-02,10.74,10.34,-0.14,-1.3180
002500.SZ,山西证券,2010-12-03,10.27,10.22,-0.12,-1.1686
002500.SZ,山西证券,2010-12-06,10.25,10.71,0.49,4.8142
002500.SZ,山西证券,2010-12-07,10.49,10.56,-0.16,-1.4504
002500.SZ,山西证券,2010-12-08,10.46,10.26,-0.29,-2.7800
002500.SZ,山西证券,2010-12-09,10.17,10.19,-0.08,-0.7569
002500.SZ,山西证券,2010-12-10,10.08,10.27,0.09,0.8475
002500.SZ,山西证券,2010-12-13,10.32,10.57,0.29,2.8571
002500.SZ,山西证券,2010-12-14,10.58,10.48,-0.09,-0.8170
002500.SZ,山西证券,2010-12-15,10.51,10.87,0.39,3.7068
002500.SZ,山西证券,2010-12-16,10.79,10.64,-0.22,-2.0651
002500.SZ,山西证券,2010-12-17,10.64,10.79,0.15,1.3788
002500.SZ,山西证券,2010-12-20,10.85,10.43,-0.36,-3.3600
002500.SZ,山西证券,2010-12-21,10.46,11.02,0.59,5.6291
002500.SZ,山西证券,2010-12-22,10.90,10.69,-0.33,-2.9781
002500.SZ,山西证券,2010-12-23,10.64,10.70,0.01,0.0808
002500.SZ,山西证券,2010-12-24,10.53,10.70,0.00,0.0000
002500.SZ,山西证券,2010-12-27,10.88,10.56,-0.14,-1.2914
002500.SZ,山西证券,2010-12-28,10.33,10.24,-0.32,-3.0253
002500.SZ,山西证券,2010-12-29,10.27,10.36,0.12,1.1804
002500.SZ,山西证券,2010-12-30,10.28,10.33,-0.03,-0.3333
002500.SZ,山西证券,2010-12-31,10.36,10.50,0.17,1.6722
002500.SZ,山西证券,2011-01-04,10.55,10.58,0.09,0.8224
002500.SZ,山西证券,2011-01-05,10.45,10.39,-0.20,-1.8760
002500.SZ,山西证券,2011-01-06,10.39,10.30,-0.09,-0.8313
002500.SZ,山西证券,2011-01-07,10.26,10.47,0.17,1.6764
002500.SZ,山西证券,2011-01-10,10.39,10.19,-0.28,-2.7205
002500.SZ,山西证券,2011-01-11,10.14,10.24,0.05,0.5085
002500.SZ,山西证券,2011-01-12,10.25,10.23,-0.01,-0.0843
002500.SZ,山西证券,2011-01-13,10.26,10.01,-0.22,-2.1941
002500.SZ,山西证券,2011-01-14,9.93,9.45,-0.55,-5.5220
002500.SZ,山西证券,2011-01-17,9.45,9.05,-0.41,-4.2922
002500.SZ,山西证券,2011-01-18,8.97,9.03,-0.02,-0.1908
002500.SZ,山西证券,2011-01-19,9.06,9.17,0.14,1.5296
002500.SZ,山西证券,2011-01-20,9.17,9.17,0.00,0.0000
002500.SZ,山西证券,2011-01-21,8.64,8.81,-0.36,-3.9548
002500.SZ,山西证券,2011-01-24,8.72,8.50,-0.30,-3.4314
002500.SZ,山西证券,2011-01-25,8.46,8.52,0.02,0.2030
002500.SZ,山西证券,2011-01-26,8.49,8.65,0.13,1.5198
002500.SZ,山西证券,2011-01-27,8.62,8.82,0.17,1.9960
002500.SZ,山西证券,2011-01-28,8.76,8.73,-0.09,-1.0763
