代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
601555.SH,东吴证券,2011-12-12,6.78,6.19,--,--
601555.SH,东吴证券,2011-12-13,6.26,6.33,0.14,2.3129
601555.SH,东吴证券,2011-12-14,6.28,6.40,0.08,1.1968
601555.SH,东吴证券,2011-12-15,6.25,6.17,-0.24,-3.6794
601555.SH,东吴证券,2011-12-16,6.06,6.37,0.20,3.2742
601555.SH,东吴证券,2011-12-19,6.21,6.56,0.19,2.9062
601555.SH,东吴证券,2011-12-20,6.51,6.24,-0.32,-4.8780
601555.SH,东吴证券,2011-12-21,6.33,6.05,-0.19,-2.9690
601555.SH,东吴证券,2011-12-22,5.79,5.67,-0.38,-6.2587
601555.SH,东吴证券,2011-12-23,5.61,5.54,-0.13,-2.3739
601555.SH,东吴证券,2011-12-26,5.45,5.34,-0.20,-3.6474
601555.SH,东吴证券,2011-12-27,5.29,5.35,0.02,0.3155
601555.SH,东吴证券,2011-12-28,5.21,5.54,0.19,3.4591
601555.SH,东吴证券,2011-12-29,5.40,5.35,-0.19,-3.3435
601555.SH,东吴证券,2011-12-30,5.41,5.53,0.18,3.3019
601555.SH,东吴证券,2012-01-04,5.55,5.30,-0.23,-4.1096
601555.SH,东吴证券,2012-01-05,5.23,5.24,-0.07,-1.2698
601555.SH,东吴证券,2012-01-06,5.27,5.47,0.24,4.5016
601555.SH,东吴证券,2012-01-09,5.42,5.72,0.25,4.6154
601555.SH,东吴证券,2012-01-10,5.68,5.82,0.10,1.7647
601555.SH,东吴证券,2012-01-11,5.80,5.83,0.01,0.1445
601555.SH,东吴证券,2012-01-12,5.74,5.64,-0.19,-3.3189
601555.SH,东吴证券,2012-01-13,5.62,5.40,-0.24,-4.3284
601555.SH,东吴证券,2012-01-16,5.33,5.29,-0.10,-1.8721
601555.SH,东吴证券,2012-01-17,5.33,5.66,0.36,6.8362
601555.SH,东吴证券,2012-01-18,5.66,5.61,-0.04,-0.7440
601555.SH,东吴证券,2012-01-19,5.58,5.77,0.15,2.6987
601555.SH,东吴证券,2012-01-20,5.77,5.77,0.00,0.0000
601555.SH,东吴证券,2012-01-30,5.73,5.65,-0.12,-2.0438
601555.SH,东吴证券,2012-01-31,5.66,5.69,0.04,0.7452
601555.SH,东吴证券,2012-02-01,5.66,5.53,-0.16,-2.8107
