代码,简称,日期,开盘价(元),收盘价(元),涨跌(元),涨跌幅(%)
600095.SH,湘财股份,2010-01-04,6.71,6.67,-0.03,-0.4405
600095.SH,湘财股份,2010-01-05,6.65,6.71,0.04,0.5900
600095.SH,湘财股份,2010-01-06,6.71,6.83,0.12,1.7595
600095.SH,湘财股份,2010-01-07,6.82,6.56,-0.27,-3.8905
600095.SH,湘财股份,2010-01-08,6.51,6.59,0.03,0.4498
600095.SH,湘财股份,2010-01-11,6.61,6.59,0.00,0.0000
600095.SH,湘财股份,2010-01-12,6.60,6.74,0.15,2.2388
600095.SH,湘财股份,2010-01-13,6.59,6.54,-0.20,-2.9197
600095.SH,湘财股份,2010-01-14,6.57,6.75,0.21,3.1579
600095.SH,湘财股份,2010-01-15,6.74,6.83,0.08,1.1662
600095.SH,湘财股份,2010-01-18,6.79,6.97,0.14,2.0173
600095.SH,湘财股份,2010-01-19,6.97,6.97,0.00,0.0000
600095.SH,湘财股份,2010-01-20,7.01,6.97,0.00,0.0000
600095.SH,湘财股份,2010-01-21,6.98,7.19,0.23,3.2486
600095.SH,湘财股份,2010-01-22,7.06,6.90,-0.30,-4.1040
600095.SH,湘财股份,2010-01-25,6.84,7.01,0.11,1.5692
600095.SH,湘财股份,2010-01-26,6.89,6.54,-0.46,-6.6011
600095.SH,湘财股份,2010-01-27,6.54,6.38,-0.17,-2.5564
600095.SH,湘财股份,2010-01-28,6.38,6.43,0.06,0.9259
600095.SH,湘财股份,2010-01-29,6.40,6.41,-0.02,-0.3058
600095.SH,湘财股份,2010-02-01,6.44,6.31,-0.11,-1.6871
600095.SH,湘财股份,2010-02-02,6.36,6.24,-0.07,-1.0920
600095.SH,湘财股份,2010-02-03,6.20,6.35,0.11,1.7350
600095.SH,湘财股份,2010-02-04,6.31,6.39,0.04,0.6202
600095.SH,湘财股份,2010-02-05,6.24,6.47,0.09,1.3867
600095.SH,湘财股份,2010-02-08,6.47,6.47,0.00,0.0000
600095.SH,湘财股份,2010-02-09,6.49,6.48,0.01,0.1520
600095.SH,湘财股份,2010-02-10,6.61,6.50,0.02,0.3035
600095.SH,湘财股份,2010-02-11,6.46,6.39,-0.12,-1.8154
600095.SH,湘财股份,2010-02-12,6.40,6.39,0.00,0.0000
600095.SH,湘财股份,2010-02-22,6.39,6.49,0.11,1.6949
600095.SH,湘财股份,2010-02-23,6.64,6.69,0.20,3.0303
600095.SH,湘财股份,2010-02-24,6.56,6.76,0.07,1.0294
600095.SH,湘财股份,2010-02-25,6.76,6.79,0.03,0.4367
600095.SH,湘财股份,2010-02-26,6.76,6.82,0.03,0.4348
600095.SH,湘财股份,2010-03-01,6.84,6.96,0.14,2.0202
600095.SH,湘财股份,2010-03-02,6.94,6.91,-0.05,-0.7072
600095.SH,湘财股份,2010-03-03,6.90,7.60,0.69,9.9715
600095.SH,湘财股份,2010-03-04,7.62,6.99,-0.61,-8.0311
600095.SH,湘财股份,2010-03-05,6.99,6.86,-0.13,-1.8310
600095.SH,湘财股份,2010-03-08,6.67,6.91,0.05,0.7174
600095.SH,湘财股份,2010-03-09,6.89,6.89,-0.02,-0.2849
600095.SH,湘财股份,2010-03-10,7.01,7.25,0.36,5.2857
600095.SH,湘财股份,2010-03-11,7.14,7.34,0.09,1.2212
600095.SH,湘财股份,2010-03-12,7.30,6.97,-0.37,-5.0938
600095.SH,湘财股份,2010-03-15,7.00,6.83,-0.14,-1.9774
600095.SH,湘财股份,2010-03-16,6.79,6.95,0.12,1.7291
600095.SH,湘财股份,2010-03-17,6.97,7.07,0.13,1.8414
600095.SH,湘财股份,2010-03-18,7.07,7.07,0.00,0.0000
600095.SH,湘财股份,2010-03-19,7.05,7.16,0.09,1.2517
600095.SH,湘财股份,2010-03-22,7.15,7.31,0.15,2.0604
600095.SH,湘财股份,2010-03-23,7.37,7.18,-0.13,-1.7497
600095.SH,湘财股份,2010-03-24,7.23,7.14,-0.04,-0.5479
600095.SH,湘财股份,2010-03-25,7.09,6.91,-0.24,-3.3058
600095.SH,湘财股份,2010-03-26,6.88,7.02,0.12,1.7094
600095.SH,湘财股份,2010-03-29,7.02,7.02,0.00,0.0000
600095.SH,湘财股份,2010-03-30,7.02,7.11,0.09,1.2605
600095.SH,湘财股份,2010-03-31,7.01,7.16,0.05,0.6916
600095.SH,湘财股份,2010-04-01,7.15,7.38,0.22,3.0220
600095.SH,湘财股份,2010-04-02,7.36,7.44,0.06,0.8000
600095.SH,湘财股份,2010-04-06,7.51,7.60,0.16,2.1164
600095.SH,湘财股份,2010-04-07,7.51,7.71,0.12,1.5544
600095.SH,湘财股份,2010-04-08,7.71,7.66,-0.05,-0.6378
600095.SH,湘财股份,2010-04-09,7.63,7.65,-0.01,-0.1284
600095.SH,湘财股份,2010-04-12,7.62,7.76,0.11,1.4139
600095.SH,湘财股份,2010-04-13,7.80,7.87,0.11,1.3942
600095.SH,湘财股份,2010-04-14,7.89,7.92,0.05,0.6250
600095.SH,湘财股份,2010-04-15,7.91,7.65,-0.27,-3.3540
600095.SH,湘财股份,2010-04-16,7.65,7.65,0.00,0.0000
600095.SH,湘财股份,2010-04-19,7.53,7.41,-0.25,-3.2134
600095.SH,湘财股份,2010-04-20,7.38,7.56,0.15,1.9920
600095.SH,湘财股份,2010-04-21,7.50,7.77,0.22,2.8646
600095.SH,湘财股份,2010-04-22,7.78,7.78,0.01,0.1266
600095.SH,湘财股份,2010-04-23,7.74,7.98,0.20,2.5284
600095.SH,湘财股份,2010-04-26,8.06,7.94,-0.04,-0.4932
600095.SH,湘财股份,2010-04-27,7.95,7.72,-0.22,-2.7261
600095.SH,湘财股份,2010-04-28,7.64,7.55,-0.18,-2.2930
600095.SH,湘财股份,2010-04-29,7.53,7.09,-0.45,-5.9974
600095.SH,湘财股份,2010-04-30,7.12,6.85,-0.25,-3.4674
600095.SH,湘财股份,2010-05-04,6.77,6.93,0.08,1.1494
600095.SH,湘财股份,2010-05-05,6.90,7.15,0.23,3.2670
600095.SH,湘财股份,2010-05-06,7.15,7.13,-0.02,-0.2751
600095.SH,湘财股份,2010-05-07,6.88,7.05,-0.08,-1.1034
600095.SH,湘财股份,2010-05-10,6.99,6.94,-0.12,-1.6736
600095.SH,湘财股份,2010-05-11,7.03,6.62,-0.31,-4.5390
600095.SH,湘财股份,2010-05-12,6.57,6.07,-0.55,-8.3210
600095.SH,湘财股份,2010-05-13,6.08,6.21,0.14,2.2690
600095.SH,湘财股份,2010-05-14,6.14,6.19,-0.02,-0.3170
600095.SH,湘财股份,2010-05-17,6.09,5.62,-0.57,-9.2210
600095.SH,湘财股份,2010-05-18,5.63,5.80,0.19,3.3275
600095.SH,湘财股份,2010-05-19,5.82,5.78,-0.03,-0.5085
600095.SH,湘财股份,2010-05-20,5.76,5.73,-0.05,-0.8518
600095.SH,湘财股份,2010-05-21,5.56,5.92,0.20,3.4364
600095.SH,湘财股份,2010-05-24,5.95,6.16,0.24,3.9867
600095.SH,湘财股份,2010-05-25,6.09,6.07,-0.09,-1.4377
600095.SH,湘财股份,2010-05-26,6.05,6.17,0.10,1.6207
600095.SH,湘财股份,2010-05-27,6.13,6.27,0.10,1.5949
600095.SH,湘财股份,2010-05-28,6.28,6.37,0.10,1.5699
600095.SH,湘财股份,2010-05-31,6.28,6.59,0.23,3.5549
600095.SH,湘财股份,2010-06-01,6.49,6.48,-0.11,-1.6418
600095.SH,湘财股份,2010-06-02,6.45,6.59,0.11,1.6692
600095.SH,湘财股份,2010-06-03,6.67,6.35,-0.25,-3.7313
600095.SH,湘财股份,2010-06-04,6.39,6.41,0.07,1.0853
600095.SH,湘财股份,2010-06-07,6.20,6.41,0.00,0.0000
600095.SH,湘财股份,2010-06-08,6.40,6.36,-0.06,-0.9202
600095.SH,湘财股份,2010-06-09,6.34,6.53,0.18,2.7864
600095.SH,湘财股份,2010-06-10,6.54,6.50,-0.03,-0.4518
600095.SH,湘财股份,2010-06-11,6.54,6.49,-0.01,-0.1513
600095.SH,湘财股份,2010-06-17,6.54,6.34,-0.16,-2.4242
600095.SH,湘财股份,2010-06-18,6.34,6.34,0.00,0.0000
600095.SH,湘财股份,2010-06-21,6.15,6.17,-0.17,-2.6398
600095.SH,湘财股份,2010-06-22,6.20,6.14,-0.03,-0.4785
600095.SH,湘财股份,2010-06-23,6.22,6.02,-0.12,-1.9231
600095.SH,湘财股份,2010-06-24,6.10,5.98,-0.04,-0.6536
600095.SH,湘财股份,2010-06-25,5.92,5.71,-0.28,-4.6053
600095.SH,湘财股份,2010-06-28,5.71,5.66,-0.05,-0.8621
600095.SH,湘财股份,2010-06-29,5.91,6.11,0.45,8.0000
600095.SH,湘财股份,2010-06-30,5.85,5.70,-0.41,-6.7633
600095.SH,湘财股份,2010-07-01,5.90,5.84,0.15,2.5907
600095.SH,湘财股份,2010-07-02,5.76,6.11,0.27,4.5455
600095.SH,湘财股份,2010-07-05,6.01,6.17,0.06,0.9662
600095.SH,湘财股份,2010-07-06,6.29,6.24,0.07,1.1164
600095.SH,湘财股份,2010-07-07,6.19,6.34,0.10,1.5773
600095.SH,湘财股份,2010-07-08,6.43,6.21,-0.13,-2.0186
600095.SH,湘财股份,2010-07-09,6.16,6.36,0.15,2.3772
600095.SH,湘财股份,2010-07-12,6.32,6.53,0.18,2.7864
600095.SH,湘财股份,2010-07-13,6.58,6.69,0.16,2.4096
600095.SH,湘财股份,2010-07-14,6.70,7.03,0.34,5.1471
600095.SH,湘财股份,2010-07-15,7.04,7.40,0.36,5.1748
600095.SH,湘财股份,2010-07-16,7.36,7.12,-0.28,-3.7234
600095.SH,湘财股份,2010-07-19,7.12,7.25,0.13,1.7956
600095.SH,湘财股份,2010-07-20,7.18,7.25,0.00,0.0000
600095.SH,湘财股份,2010-07-21,7.34,7.46,0.21,2.8494
600095.SH,湘财股份,2010-07-22,7.35,7.34,-0.12,-1.5831
600095.SH,湘财股份,2010-07-23,7.29,8.08,0.74,10.0536
600095.SH,湘财股份,2010-07-26,8.24,8.14,0.06,0.7308
600095.SH,湘财股份,2010-07-27,8.11,8.12,-0.02,-0.2418
600095.SH,湘财股份,2010-07-28,8.10,8.08,-0.04,-0.4848
600095.SH,湘财股份,2010-07-29,7.92,8.03,-0.05,-0.6090
600095.SH,湘财股份,2010-07-30,7.98,7.77,-0.26,-3.1863
600095.SH,湘财股份,2010-08-02,7.78,7.90,0.13,1.6456
600095.SH,湘财股份,2010-08-03,7.85,7.70,-0.20,-2.4907
600095.SH,湘财股份,2010-08-04,7.74,7.79,0.09,1.1494
600095.SH,湘财股份,2010-08-05,7.77,7.79,0.00,0.0000
600095.SH,湘财股份,2010-08-06,7.75,7.87,0.08,1.0101
600095.SH,湘财股份,2010-08-09,7.88,7.85,-0.02,-0.2500
600095.SH,湘财股份,2010-08-10,7.82,8.00,0.15,1.8797
600095.SH,湘财股份,2010-08-11,7.92,7.96,-0.04,-0.4920
600095.SH,湘财股份,2010-08-12,7.85,7.26,-0.70,-8.7763
600095.SH,湘财股份,2010-08-13,7.24,7.19,-0.07,-0.9485
600095.SH,湘财股份,2010-08-16,7.15,7.35,0.16,2.1888
600095.SH,湘财股份,2010-08-17,7.35,7.38,0.03,0.4016
600095.SH,湘财股份,2010-08-18,7.46,7.40,0.02,0.2667
600095.SH,湘财股份,2010-08-19,7.38,7.39,-0.01,-0.1330
600095.SH,湘财股份,2010-08-20,7.31,7.19,-0.20,-2.6631
600095.SH,湘财股份,2010-08-23,7.18,7.62,0.43,6.0192
600095.SH,湘财股份,2010-08-24,7.56,7.56,-0.07,-0.9032
600095.SH,湘财股份,2010-08-25,7.49,7.51,-0.05,-0.6510
600095.SH,湘财股份,2010-08-26,7.62,7.51,0.00,0.0000
600095.SH,湘财股份,2010-08-27,7.48,7.42,-0.09,-1.1796
600095.SH,湘财股份,2010-08-30,7.42,7.61,0.19,2.5199
600095.SH,湘财股份,2010-08-31,7.61,7.66,0.06,0.7762
600095.SH,湘财股份,2010-09-01,7.80,7.96,0.30,3.8511
600095.SH,湘财股份,2010-09-02,7.88,8.00,0.04,0.4944
600095.SH,湘财股份,2010-09-03,7.97,7.93,-0.07,-0.8610
600095.SH,湘财股份,2010-09-06,7.98,8.38,0.45,5.7072
600095.SH,湘财股份,2010-09-07,8.36,8.34,-0.04,-0.4695
600095.SH,湘财股份,2010-09-08,8.30,8.29,-0.05,-0.5896
600095.SH,湘财股份,2010-09-09,8.29,8.08,-0.22,-2.6097
600095.SH,湘财股份,2010-09-10,8.10,8.03,-0.05,-0.6090
600095.SH,湘财股份,2010-09-13,8.03,8.11,0.08,0.9804
600095.SH,湘财股份,2010-09-14,8.13,8.42,0.31,3.8835
600095.SH,湘财股份,2010-09-15,8.44,8.56,0.14,1.6355
600095.SH,湘财股份,2010-09-16,8.66,8.47,-0.09,-1.0345
600095.SH,湘财股份,2010-09-17,8.56,8.84,0.37,4.4135
600095.SH,湘财股份,2010-09-20,8.78,8.47,-0.37,-4.2269
600095.SH,湘财股份,2010-09-21,8.46,8.25,-0.22,-2.5552
600095.SH,湘财股份,2010-09-27,8.25,8.46,0.21,2.5030
600095.SH,湘财股份,2010-09-28,8.46,8.86,0.40,4.7674
600095.SH,湘财股份,2010-09-29,8.90,9.26,0.39,4.4395
600095.SH,湘财股份,2010-09-30,9.15,9.92,0.66,7.1201
600095.SH,湘财股份,2010-10-08,9.76,10.23,0.31,3.1746
600095.SH,湘财股份,2010-10-11,10.13,10.87,0.64,6.2500
600095.SH,湘财股份,2010-10-12,10.72,11.23,0.35,3.2579
600095.SH,湘财股份,2010-10-13,11.16,10.96,-0.27,-2.3663
600095.SH,湘财股份,2010-10-14,11.12,12.04,1.08,9.8743
600095.SH,湘财股份,2010-10-15,12.00,13.24,1.20,9.9673
600095.SH,湘财股份,2010-10-18,13.54,13.56,0.31,2.3774
600095.SH,湘财股份,2010-10-19,13.20,13.52,-0.04,-0.2903
600095.SH,湘财股份,2010-10-20,13.13,14.08,0.56,4.1485
600095.SH,湘财股份,2010-10-21,13.87,13.91,-0.17,-1.1880
600095.SH,湘财股份,2010-10-22,13.87,13.58,-0.33,-2.4045
600095.SH,湘财股份,2010-10-25,13.37,13.76,0.19,1.3768
600095.SH,湘财股份,2010-10-26,13.61,15.14,1.38,10.0071
600095.SH,湘财股份,2010-10-27,15.11,14.77,-0.37,-2.4691
600095.SH,湘财股份,2010-10-28,14.86,14.71,-0.06,-0.3997
600095.SH,湘财股份,2010-10-29,14.76,15.52,0.81,5.4849
600095.SH,湘财股份,2010-11-01,15.35,15.52,0.00,0.0000
600095.SH,湘财股份,2010-11-02,15.26,15.31,-0.21,-1.3316
600095.SH,湘财股份,2010-11-03,15.31,15.35,0.04,0.2571
600095.SH,湘财股份,2010-11-04,15.36,15.37,0.02,0.1282
600095.SH,湘财股份,2010-11-05,15.55,15.83,0.46,3.0090
600095.SH,湘财股份,2010-11-08,15.82,16.67,0.84,5.2828
600095.SH,湘财股份,2010-11-09,16.53,16.53,-0.14,-0.8264
600095.SH,湘财股份,2010-11-10,16.50,16.03,-0.50,-3.0357
600095.SH,湘财股份,2010-11-11,15.99,15.85,-0.18,-1.1050
600095.SH,湘财股份,2010-11-12,15.85,14.90,-0.95,-6.0211
600095.SH,湘财股份,2010-11-15,15.00,15.15,0.26,1.7173
600095.SH,湘财股份,2010-11-16,15.17,14.33,-0.83,-5.4545
600095.SH,湘财股份,2010-11-17,14.07,12.89,-1.44,-10.0275
600095.SH,湘财股份,2010-11-18,12.79,13.66,0.77,5.9542
600095.SH,湘财股份,2010-11-19,13.55,15.02,1.37,10.0144
600095.SH,湘财股份,2010-11-22,14.77,15.12,0.10,0.6549
600095.SH,湘财股份,2010-11-23,15.12,15.40,0.28,1.8217
600095.SH,湘财股份,2010-11-24,15.35,15.86,0.46,3.0032
600095.SH,湘财股份,2010-11-25,15.97,16.09,0.23,1.4268
600095.SH,湘财股份,2010-11-26,16.13,16.53,0.44,2.7523
600095.SH,湘财股份,2010-11-29,16.57,15.70,-0.83,-5.0000
600095.SH,湘财股份,2010-11-30,15.64,14.13,-1.57,-10.0251
600095.SH,湘财股份,2010-12-01,12.71,12.71,-1.42,-10.0279
600095.SH,湘财股份,2010-12-02,11.98,12.32,-0.39,-3.0960
600095.SH,湘财股份,2010-12-03,12.00,11.96,-0.35,-2.8754
600095.SH,湘财股份,2010-12-06,11.56,11.28,-0.69,-5.7566
600095.SH,湘财股份,2010-12-07,11.19,11.25,-0.03,-0.2618
600095.SH,湘财股份,2010-12-08,11.13,11.29,0.05,0.4374
600095.SH,湘财股份,2010-12-09,11.22,10.52,-0.78,-6.8815
