,家具制造业,石油加工、炼焦及核燃料加工业,非金属矿物制造业,通用设备制造业,农业,建筑安装业,金属制品业,邮政业,其他制造业,燃气生产和供应业,生态保护和环境治理业,住宿业,黑色金属矿采选业,专用设备制造业,黑色金属加工,机动车、电子产品和日用品服务业,公共设施管理业,卫生业,计算机、通信和其他电子设备制造业,畜牧业,餐饮业,煤炭开采和洗选业,研究和试验发展,道路运输业,仪器仪表制造业,建筑装饰和其他安装业,电力、热力生产和供应业,农、林、牧、渔服务业,林业,航空运输业,专业技术服务业,仓储业,农副食品加工业,铁路、船舶、航空航天和其他运输模式设备制造业,石油和天然气开采业,电信、广播电视和卫星传输服务,零售业,文化艺术业,房屋建筑业,电气机械及器材制造业,酒、饮料和精制茶制造业,化学原料及化学制品制造业,教育业,土木工程建筑业,纺织服装、服饰业,文教、工美、体育和娱乐用品制造业,有色金属加工,装卸搬运及其他运输代理,食品制造业,商务服务业,货币金融服务,纺织业,木材加工及木、竹、藤、棕、草制品业,铁路运输业,租赁业,皮革、毛皮、羽毛及其,科技推广和应用服务业,广播、电视、电影和影视录音制作业,资本市场服务,有色金属矿采选业,橡胶和塑料制造业,非金属矿采选业,废弃资源综合利用业,水上运输业,汽车制造业,开采辅助活动,综合,水的生产和供应业,印刷和记录媒介复制业,化学纤维制造业,渔业,体育业,新闻和出版业,医药制造业,批发业,互联网和相关服务,软件和信息技术服务业,造纸及纸制品业,其他金融业
家具制造业,1.0,0.680569907614176,0.6324470034074697,0.7326461623436131,0.5953709550131673,,0.6906503874277546,0.6469496202069963,0.39269448814610486,0.7239191879764979,0.6660836451210814,0.6269570399514369,0.6996656807727973,0.7926109534400765,0.7188304686599171,,0.663855568300913,0.6195439573149764,0.7722402630971963,0.4944966549217754,0.6740845460610714,0.664686530124091,0.2659731497308,0.7778867629539024,0.4560269230128236,0.6008701424422956,0.7210507883387683,0.4580476421181638,0.39070395410548686,0.6363212267961754,0.61144375241945,0.5715712705520586,0.5668125141862099,0.6456771705489118,0.47355977608264077,0.6251352396590407,0.6815370130613445,0.5814285549861039,0.06658916354339367,0.8082916177547779,0.34506234028366023,0.6070739922981527,0.48882136368002826,0.7147740589753202,0.5274668728990416,0.47616150717772543,0.7171070654937094,0.41380380310627285,0.6852009195300561,0.6851107768877884,0.49249022427308287,0.7491924525626867,0.6869052849071273,0.6292105733042755,0.4697148147464708,0.6852279501243714,0.4611964381501634,0.6180470863349473,0.6543678745352868,0.6365818073337266,0.7125402242095282,,0.4654840650945164,0.7216180332618205,0.6735578133180112,0.558731608732081,0.7495358793273953,0.6608780876651975,0.576059352168127,0.6694317671276835,0.4734993881401934,,0.590793145491398,0.7025933348709112,0.7283364439040069,0.7298550485825492,0.7520286143697086,0.7598330386832703,0.5821813487023985
石油加工、炼焦及核燃料加工业,0.680569907614176,1.0,0.6058385638575212,0.7377494565053067,0.5638715769466778,,0.6443784812900093,0.6410291843509076,0.37942723739799294,0.6954297728172715,0.6876133048029524,0.5996654666298152,0.7092753791513763,0.7359333188924551,0.7107699669230598,,0.6093818360071006,0.5862401466635749,0.7133061022406693,0.4586718041775199,0.6108682799852856,0.790223578621517,0.3740786697946425,0.7154763686129632,0.4246512865252068,0.5847727504367383,0.7040170238177804,0.46898160115028026,0.36195181445783897,0.554489263972919,0.5662893524788064,0.544805761644107,0.47159581273508966,0.6196700480159062,0.5510267314567003,0.5857184374468931,0.6126436682343706,0.5006230980600486,0.1566166569755563,0.7788565790448893,0.2615212058802061,0.6281183420458655,0.4547351352862807,0.7015259939700135,0.46466695139766595,0.3832716998971449,0.7713484925392279,0.408541626596486,0.6379462426639374,0.6253156726321487,0.5112678725903108,0.7069448319275718,0.6204058600533412,0.6308599531719319,0.46445624079462616,0.57640253688414,0.408880522060203,0.6051153560645001,0.7109693688037342,0.6459155109444251,0.6460628310610318,,0.40784340087438353,0.6921464558318927,0.6627374843951043,0.578205957941533,0.7008986123429584,0.6219486411196532,0.5463970809479354,0.6734504361978253,0.44483125594180345,,0.5513994566103568,0.6476106310101989,0.7475170622044076,0.6758622889381419,0.6911888361378175,0.6851382722188701,0.5908071998827019
非金属矿物制造业,0.6324470034074697,0.6058385638575212,1.0,0.6812811185511484,0.4910224686292278,,0.6614067085394685,0.6338532534335007,0.31667731080348893,0.627321475155531,0.5789276282117332,0.5349447556912404,0.6564527775307788,0.7395941193743804,0.6801919657189461,,0.5958887368650094,0.5831220802273579,0.6955209520533222,0.41853501175617125,0.6075672980333026,0.6372273732073159,0.24837141624071887,0.7145213905747576,0.38655228493258886,0.5266333269686339,0.6647658708099984,0.436652914587656,0.41386662804149343,0.5707581403339719,0.5357303124516631,0.5165327454321905,0.49053099517614757,0.5976839065359912,0.4654705353562526,0.5810171056857875,0.596872721150899,0.5531454453927753,0.058189900974441794,0.7049608949467634,0.2935302716014087,0.550991135553453,0.42750743020553233,0.6960438487531915,0.3861256104097242,0.4513823874373183,0.6612187559229777,0.3181961844659794,0.5400287929250881,0.5591494032918466,0.5218416388392836,0.6395352213579354,0.561379213491767,0.622262674626114,0.4431611530581913,0.5253303819094391,0.34115868826997314,0.5784156986442587,0.6275682668956891,0.5462943250702467,0.6366882483914921,,0.5010379844561708,0.685560221750756,0.6458563869252218,0.553219896493854,0.6613461359966617,0.639357862780019,0.4750603888984999,0.5937448569155911,0.4038166771067891,,0.5489588460666298,0.5791981967293751,0.6568449166447003,0.6494787177567084,0.6436193189646546,0.6413717507083249,0.5712449103602177
通用设备制造业,0.7326461623436131,0.7377494565053067,0.6812811185511484,1.0,0.7099819662489988,,0.7612798088557765,0.6651735657028274,0.45413207091756874,0.7392344444785478,0.7104378040324453,0.6849200721347978,0.7242094573415804,0.8134803262852206,0.7224634676576089,,0.7082490800266723,0.6806745125205848,0.8212280053432469,0.558598963086503,0.6714882800528377,0.6587903555066974,0.3828269125645892,0.796923442006175,0.4618539241463249,0.5938926324437342,0.7652440140218126,0.5249991057502573,0.37848495962581735,0.6165562158520153,0.6520389993494642,0.5920260626566621,0.5476315382416341,0.7678056330189508,0.5364756276303786,0.7071591231716648,0.6810985913522889,0.6171305396167076,0.0693006339002701,0.851937573313812,0.3257081782571574,0.6765215502856349,0.46097661989336125,0.8260814208379496,0.5219516898028257,0.4942768566730012,0.7122231135311669,0.4361704223490267,0.7124919199367146,0.7180096892818467,0.5136051097515407,0.7556109175909425,0.6489305101301266,0.7250108681544848,0.47069196181224976,0.6584520993444012,0.39505759662468565,0.6977333425165528,0.6921298091618268,0.6203279348451358,0.7383710098528874,,0.5152897320436964,0.7692716082114809,0.7006265086916595,0.6858134366062556,0.7667527489652786,0.7594134881362332,0.61768761216958,0.6829466217350564,0.5353492623386722,,0.6321687947233607,0.7040331723983215,0.743809398481539,0.7635543587485505,0.7760592658341192,0.763163078491631,0.6263344041443019
农业,0.5953709550131673,0.5638715769466778,0.4910224686292278,0.7099819662489988,1.0,,0.5752188289790772,0.49100549965526336,0.3279039382779876,0.5535059079773218,0.5781181644979352,0.48939772589270153,0.5470226489187185,0.6039120059874021,0.5583599267166786,,0.5350434127782723,0.548280948525138,0.6304047318400813,0.5284185823448324,0.4965843999082982,0.4982932973878157,0.2657314548749686,0.6165249730746918,0.2773867700318021,0.4920446645855159,0.5927812778665342,0.6853455887727928,0.35822533171211096,0.45631538372869807,0.47880774858877195,0.39721799829231214,0.4851233289585913,0.6311002194984635,0.38073859547174776,0.49650041041183574,0.48556901718248807,0.40618826570028455,0.013756921500802913,0.6618527383829321,0.22468275769082566,0.6082093806178821,0.42348754804420147,0.6806794544780566,0.38123345904024136,0.388801259626707,0.5667906788090947,0.35917352321974744,0.5791099195369273,0.5536782480072039,0.3323238713521422,0.5838652953929853,0.4986829714661781,0.44377034945456906,0.31691773445105764,0.5205927520525959,0.26374921150687075,0.49016829081065216,0.4885781170891641,0.5196282860626528,0.5285789466789075,,0.350564696398178,0.5780386548778862,0.5727486634727633,0.5073525351164565,0.6111878752252133,0.6376010940602194,0.5238885511185389,0.5085435742430037,0.454192637185941,,0.47603149377215964,0.5186787500887741,0.5581014487279211,0.5447059531544506,0.6049926080668654,0.5518620782602058,0.47602840728017976
建筑安装业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
金属制品业,0.6906503874277546,0.6443784812900093,0.6614067085394685,0.7612798088557765,0.5752188289790772,,1.0,0.6354024431407049,0.3507214762853719,0.7167395788253196,0.6345057954864383,0.5826312082194113,0.6995036956252106,0.7938665372883312,0.7201513700760909,,0.6605074482921766,0.5847299281639423,0.7786196599440188,0.49166940691355804,0.6720514206430873,0.6112163826376197,0.3069832556547966,0.7653891746617739,0.3627259643796982,0.5827798999918741,0.7306586252283047,0.44573159348432817,0.3860074138549923,0.6496358207098635,0.6065475148408809,0.5318419147745922,0.4773966335512052,0.6793740435449466,0.5105647407940442,0.651164586070896,0.6496412446526847,0.5307995882174434,0.027288417003769938,0.7823663631301092,0.3240646501575451,0.6010999121877821,0.5190828169218644,0.7683912476903079,0.43887387110838766,0.5136158362072434,0.691998761968521,0.42790798202019437,0.6414986584750416,0.6830039590700202,0.5425785484825316,0.7365451695534762,0.6608641557414624,0.6884363839443913,0.44765089460657737,0.6093999498007324,0.4397083338084312,0.6687943618333926,0.7100643163824724,0.5461730395977245,0.6892256976084045,,0.4288081933106274,0.7572474333354573,0.7143626270252943,0.6862148844975667,0.6817924564148082,0.6703012734664309,0.5960473755935314,0.6746828403379147,0.4949192570592971,,0.627893406199105,0.6661675683421288,0.7258351606165053,0.7156935612887463,0.7201832878514453,0.7241430289197623,0.6091068339773404
邮政业,0.6469496202069963,0.6410291843509076,0.6338532534335007,0.6651735657028274,0.49100549965526336,,0.6354024431407049,1.0,0.426761087768036,0.6280859313720871,0.6616210655761309,0.5964557970058567,0.6436546350549108,0.7151538417942469,0.6846401804482927,,0.6359790496292159,0.6087618748207121,0.7548581618131546,0.5318867822777887,0.6975001291159196,0.5435699325204136,0.21927948159629368,0.7144529988156514,0.4117868302541467,0.5449368561441412,0.7155868612208782,0.45437398369916027,0.3652041325525848,0.5668230159252102,0.6328900718215233,0.5226772576477084,0.5545423750432784,0.6376246237318096,0.41482879021886604,0.5886675682872137,0.6582345970519647,0.6029859661703815,0.052241217036459855,0.7691034148344458,0.3787761817467908,0.6265964901442402,0.48782016004274475,0.6588494793396009,0.5308333198449596,0.4979040790184795,0.6139114691768163,0.3983320756481006,0.6083560522083641,0.6642410672723266,0.4673658196662187,0.7495151527636299,0.679078712694539,0.6073108303266195,0.41804811239972134,0.6325137409408518,0.38408731770050136,0.6592257165640296,0.6322500105174577,0.55847950445964,0.6657820249296655,,0.44672225041653135,0.6487962227629289,0.631238579034492,0.5455948198741734,0.7130433265618291,0.5934348046203842,0.5752000077407419,0.6241702821063841,0.5290453385535148,,0.6146896475838458,0.6860901002240901,0.6653614761651023,0.697297686603924,0.7220558845506702,0.7322356435524543,0.5324568979215676
其他制造业,0.39269448814610486,0.37942723739799294,0.31667731080348893,0.45413207091756874,0.3279039382779876,,0.3507214762853719,0.426761087768036,1.0,0.45631794945704207,0.4128499372044644,0.37934015557804157,0.36626844590461305,0.4855222666995194,0.375763273761089,,0.45944109654875914,0.4196599095162209,0.4497472763491894,0.3301004588740482,0.39866991297400534,0.35094899127501133,0.2967883023206831,0.42633558606360344,0.22364582231734711,0.4196553523423842,0.41225432118818506,0.3477428248985836,0.2266208200945917,0.34392462312424843,0.3787110181427041,0.3664038805899663,0.34861516950626675,0.416597566920346,0.292557842402718,0.36454055762950827,0.4727527344796677,0.30817316472318873,0.001737176873619328,0.47472951526072904,0.27505426124540433,0.3342903563383698,0.2936417110722348,0.45380477831328797,0.4079479929607248,0.32461341778456393,0.4544891757587937,0.296266522748932,0.41883017044313287,0.48714957188957597,0.29712492470105534,0.4275757482303176,0.4041417225757293,0.33259291846330635,0.292870638963455,0.38049257324954816,0.2095749770577429,0.3645315808320194,0.37118900778460096,0.5155369032991467,0.41906241421323226,,0.3090837493593269,0.382940774267253,0.41118433699448464,0.348723983963877,0.45670572055511244,0.39399695354771525,0.3103605480250607,0.3650890775611261,0.34344307609004754,,0.4344166995504039,0.44450517634375053,0.3946314140112859,0.460109508586263,0.5016363343078597,0.4501265551872938,0.3746774159505584
燃气生产和供应业,0.7239191879764979,0.6954297728172715,0.627321475155531,0.7392344444785478,0.5535059079773218,,0.7167395788253196,0.6280859313720871,0.45631794945704207,1.0,0.6682831931319102,0.6044778598232935,0.7396979053681142,0.775100401902697,0.719251994033224,,0.7173104752096221,0.6189799039592018,0.7585136265714187,0.5413287968469758,0.654351845833978,0.6532860402090699,0.39694073022689697,0.7979894686173298,0.49571527939867477,0.6091388774962723,0.7555242574703985,0.5471056733267365,0.3715126145620587,0.671480155654145,0.6191642823592645,0.5750937416580043,0.5620120671306683,0.6757759704094296,0.5439628001783334,0.6775618102981346,0.6712516419996021,0.5738182825855892,0.061691828554525784,0.8061266295544856,0.42192970702446536,0.6340426426343776,0.48120382055850974,0.7365003988255892,0.5166504221719512,0.4714124577467425,0.7120193551671956,0.39863103704325364,0.6829253104901318,0.6911740140831029,0.5720760473070574,0.7567309041181504,0.6906961849964435,0.6984864425469781,0.4864594687272409,0.6431782813101736,0.4443930567713416,0.6805965666011179,0.7293209673119702,0.6083836622250322,0.7165358548283018,,0.5078630181758371,0.768294656983881,0.6611484097822949,0.6150333070086467,0.7603837526315788,0.6583216936628917,0.6217919696315468,0.6768300149714779,0.492546372052189,,0.6247915775661432,0.7327565406366334,0.7251116035679329,0.7197151245859433,0.7569905173798329,0.7504105294004451,0.6340944630532113
