,家具制造业,石油加工、炼焦及核燃料加工业,非金属矿物制造业,通用设备制造业,农业,建筑安装业,金属制品业,邮政业,其他制造业,燃气生产和供应业,生态保护和环境治理业,住宿业,黑色金属矿采选业,专用设备制造业,黑色金属加工,机动车、电子产品和日用品服务业,公共设施管理业,卫生业,计算机、通信和其他电子设备制造业,畜牧业,餐饮业,煤炭开采和洗选业,研究和试验发展,道路运输业,仪器仪表制造业,建筑装饰和其他安装业,电力、热力生产和供应业,农、林、牧、渔服务业,林业,航空运输业,专业技术服务业,仓储业,农副食品加工业,铁路、船舶、航空航天和其他运输模式设备制造业,石油和天然气开采业,电信、广播电视和卫星传输服务,零售业,文化艺术业,房屋建筑业,电气机械及器材制造业,酒、饮料和精制茶制造业,化学原料及化学制品制造业,教育业,土木工程建筑业,纺织服装、服饰业,文教、工美、体育和娱乐用品制造业,有色金属加工,装卸搬运及其他运输代理,食品制造业,商务服务业,货币金融服务,纺织业,木材加工及木、竹、藤、棕、草制品业,铁路运输业,租赁业,皮革、毛皮、羽毛及其,科技推广和应用服务业,广播、电视、电影和影视录音制作业,资本市场服务,有色金属矿采选业,橡胶和塑料制造业,非金属矿采选业,废弃资源综合利用业,水上运输业,汽车制造业,开采辅助活动,综合,水的生产和供应业,印刷和记录媒介复制业,化学纤维制造业,渔业,体育业,新闻和出版业,医药制造业,批发业,互联网和相关服务,软件和信息技术服务业,造纸及纸制品业,其他金融业
家具制造业,1.0,0.4047008456343494,0.44435523726361476,0.4585347705424928,0.4614320437079485,,0.45317681739852694,0.36086221823858844,0.3644049590380345,0.5239345973971248,0.5220882290412666,0.29782223079876136,0.23927719485266474,0.5076666377446221,0.37252544476052063,,0.4702830349602577,0.27549455420596364,0.41909372269466705,0.34834149230167133,0.2925475492559005,0.28260369556847864,0.18954690914350042,0.5382227030078417,0.5092146448604811,0.46614544930620305,0.4309020574678386,0.279634525110177,0.4016706190760646,0.4067343539441867,0.47863437106651036,0.49694838789319656,0.3218433688974883,0.35481440501438166,0.04496882974047775,0.30399014342141634,0.5938865085496301,0.15863968929433847,0.3768573380721214,0.5279459649338091,0.1616352394522178,0.5714975621675172,0.32762817160247826,0.45312044184011296,0.3775136683468107,0.25563361786860367,0.35865725124652187,0.3937157545608551,0.47185639194752993,0.5327109030568711,0.11657974126600347,0.5553933352023602,0.5764649566426902,0.294594679346741,0.32907013806011604,0.4206585831214221,0.0772700838188639,0.3744580509694614,0.27547709860349323,0.318644587633216,0.45790358175440926,,0.37903222653213947,0.39603907020504087,0.30764857639950655,0.33021406056346675,0.5257266665736575,0.4800462813960348,0.36378029588114397,0.49336867793999895,0.370759028576658,,0.42068948877452994,0.510540679840289,0.40518745800714934,0.43703896599962383,0.4445521182139641,0.4222394331666371,0.19388462996824476
石油加工、炼焦及核燃料加工业,0.4047008456343494,1.0,0.4964487989809221,0.5970869842930836,0.42252391500194186,,0.5709058944388002,0.4706501974582903,0.5024497460355282,0.5684160807853745,0.45699096291610974,0.36486598508838114,0.28000026667047473,0.5521733278477837,0.5030284349679975,,0.5484112087163086,0.23930662309353473,0.5249404970617465,0.3788047041983521,0.39191732063013657,0.42943245918716966,0.2919277785040826,0.5694071563706797,0.5557562338906535,0.5293121442536152,0.49696666976247056,0.3327433996017277,0.3555811310007186,0.5026009222323731,0.4948165312951818,0.5035513454638816,0.3256670778332979,0.4689167305123879,0.39917368832224687,0.30570983070538127,0.5780449639118175,0.2966229677808125,0.40285099232261945,0.597838477037138,0.20311427527169623,0.5770633804750358,0.3194555428181656,0.4165504008010803,0.4524919779262419,0.2550349409379169,0.4899944955537085,0.5024605125883463,0.3293829147333678,0.4674944807185102,0.26548840930398415,0.5850588477287245,0.650230261676569,0.35162994923776575,0.561373489343618,0.4849726041341733,0.22260849893012227,0.297695915472247,0.3817689594174496,0.41470908887178576,0.47311413517473655,,0.34291830086099506,0.4561889753601429,0.3726576769562938,0.4896881717572329,0.5605207784856341,0.5559436269510881,0.5093258259240471,0.5752722904276808,0.42636876718647704,,0.41760430159459266,0.4981450832880456,0.6014370001932335,0.4819770561562862,0.6068841861682601,0.4588182744124688,0.30643611483531596
非金属矿物制造业,0.44435523726361476,0.4964487989809221,1.0,0.5679912228215253,0.3709192144831967,,0.541433723530879,0.43499316506141544,0.38150083399664114,0.5307284571239861,0.44241386070777605,0.3411613236541806,0.37256122138119663,0.4522405019534678,0.4872418747589963,,0.4643851959204718,0.13073131029792873,0.40949275195109497,0.3036433911616811,0.40255895751645043,0.5445695907200605,0.17255535575793646,0.5699230042623793,0.4546853898099318,0.47700179961371764,0.5357749706935447,0.2942986733594889,0.3055684214870159,0.5231514647929925,0.4635268068551414,0.4600014606147938,0.4301090608187807,0.37958182827603876,0.22528708710434697,0.3132260518736822,0.6076631697457102,0.3416372734682327,0.35188074130435715,0.6295196684596274,0.3254171415482793,0.5260590015713413,0.24949021988580727,0.5405359023282922,0.46300897090229876,0.24974300664619056,0.4756515825159399,0.4393540951569479,0.462969895977955,0.48919133692254163,0.3846213129882868,0.5543967792931522,0.5522450815797104,0.41211728780162415,0.44397948807465143,0.512440136901677,0.16070894871820898,0.3238132734718789,0.501198885748938,0.43850575935036934,0.42956448715346696,,0.3545957397910435,0.44972621515137606,0.427039024967181,0.41645641408670425,0.5475816854283171,0.46374438423349873,0.4363624272476875,0.55993615270271,0.38845881006888444,,0.4120688853236142,0.5082108474168935,0.44878180066260387,0.35879627899673844,0.42512003994515213,0.5096133414160687,0.4728254491738109
通用设备制造业,0.4585347705424928,0.5970869842930836,0.5679912228215253,1.0,0.3717610780354702,,0.7019856640862783,0.6094830783949573,0.5535844488773067,0.5779346582916333,0.6432044888976461,0.4279019745020178,0.32939198125961644,0.724572651488232,0.42177028760437224,,0.5884967232766164,0.3554254932590982,0.7231456669276461,0.40779842228865537,0.4206943914647603,0.3444584469631034,0.3835985378513205,0.6294325578110366,0.7263043904475055,0.5893070993296096,0.5156322256975665,0.25856429658110847,0.4280781879124967,0.4617594033922919,0.7183328501816807,0.558514784254031,0.3986224543050098,0.6028049000937101,0.2895263499071781,0.5232014627672278,0.6801619239587613,0.28911054470892866,0.3974020077424007,0.7540305352547404,0.18493965165426068,0.7089547220213267,0.4302974024839272,0.5455235738343837,0.6223841856320272,0.45666931886929363,0.5469340516828944,0.5880992376336833,0.4635753823026917,0.6176066669381871,0.21661607137271136,0.708308943571853,0.6817101532610758,0.37878288882133543,0.610990675975713,0.6171338664481174,0.18824409202730702,0.4828969711315632,0.37523584217513334,0.4715712831832737,0.5571933075153523,,0.41886615848327574,0.5351743290691007,0.5146422081113994,0.5575743184435337,0.7055366690912701,0.5811080192728058,0.6339628730607106,0.6548325546475453,0.4477563226823429,,0.6293607587239826,0.5958907777907722,0.5748402322003493,0.6644535608376496,0.7710607381345789,0.6340297414637913,0.3068957024764236
农业,0.4614320437079485,0.42252391500194186,0.3709192144831967,0.3717610780354702,1.0,,0.3901354453009157,0.2747241785359881,0.31758696510531076,0.36991416122127785,0.4758599884009481,0.3131421093708212,0.17432108539118987,0.4001054484410268,0.48499538804763764,,0.33433212192858225,0.19822148334567374,0.4522236245659858,0.5621975473335747,0.24865637224493603,0.453239094055539,0.10282687478705252,0.39240375428272817,0.46455693727336567,0.424612266948066,0.5775404509444365,0.5365871551117717,0.3545974495714371,0.40961627256052263,0.39610596396422065,0.346105966901747,0.28800447316234085,0.2963074425010123,0.14690466615441078,0.17565694802594495,0.5136751754307768,0.16926026791737286,0.17967582672268745,0.49379127069878426,0.14787326886122318,0.46325331221082483,0.25142992024053346,0.4152417125447576,0.3063969248551045,0.12024409689451118,0.45609225039014706,0.3381672135621527,0.3221190315407376,0.46614629118617024,0.20660880135982337,0.41299000080377796,0.4759504540067404,0.26373223830790793,0.2962498911302513,0.293782420976136,0.13589505876831398,0.3058935349873227,0.14849416631517395,0.4029521900839963,0.3638491894942142,,0.4494498305335712,0.30857583326222104,0.2266298706799777,0.4073611116136766,0.3933790875342937,0.4607692759188488,0.3270240041819337,0.4554190124686179,0.3391252183723653,,0.37062707373621534,0.328755729087747,0.3207340185068048,0.29856431377360343,0.3504517187776517,0.3865352549818125,0.15742742894696038
建筑安装业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
金属制品业,0.45317681739852694,0.5709058944388002,0.541433723530879,0.7019856640862783,0.3901354453009157,,1.0,0.5431254921158946,0.52325959230075,0.5348837429357032,0.6550911380406772,0.41970392746778334,0.39056099571747627,0.6475341095481011,0.5171009686420774,,0.614202755466386,0.3178503411603906,0.6314321055593283,0.3734936714793316,0.4098872748339689,0.3584249987371141,0.3508928426844673,0.7032304218439024,0.6810164592407947,0.564413820272459,0.5828201485920961,0.19145448510391863,0.4872941210798845,0.5798866999585087,0.6412409571656722,0.6005555044607083,0.36498995857477573,0.5420441239127289,0.20284255584998798,0.4349897485434212,0.710266632989814,0.269684683601558,0.36890974062760046,0.6842278217831069,0.19147911191509195,0.6827574318477663,0.355266790746352,0.5357649565247381,0.5917002140175103,0.3502105385438117,0.5524500599756013,0.6177128255615121,0.4166335106755115,0.5766949364923291,0.23649044115062634,0.7069494432097382,0.6809845349923649,0.42170300439911595,0.5780972744118779,0.6387675304953697,0.20122392196132008,0.4324405764845862,0.3666781745072616,0.49755609587743915,0.5801390597193008,,0.5385957544596298,0.6523949965141861,0.5183787713313799,0.42194815160967986,0.724391775454987,0.6502160579600152,0.5825967328602453,0.6174027229418015,0.39016786318505187,,0.5831901686711461,0.5604923262424918,0.6349254093630023,0.5443349586655499,0.6544747037007357,0.623783780692035,0.29518088291068745
邮政业,0.36086221823858844,0.4706501974582903,0.43499316506141544,0.6094830783949573,0.2747241785359881,,0.5431254921158946,1.0,0.40227414558474045,0.5154893818326582,0.5449402548520687,0.3811473560236818,0.525951918653847,0.6023738739071797,0.26472601771903326,,0.5318196605289939,0.36336719527330213,0.5496523432265241,0.3734197704057402,0.35406587605001855,0.1883695073989128,0.4071673847088878,0.47726780144969133,0.5918700533599579,0.43892341994725925,0.3025603075918817,0.24242198134263337,0.2914029107354901,0.35315416865791105,0.572758137727296,0.47153910910482477,0.31843177086110164,0.4171229351129685,0.010596343964068479,0.4246649546511808,0.5868242079308431,0.25461408173905264,0.325281869911756,0.6088810731406954,0.20490138136256758,0.6199626114724515,0.3938531466413337,0.32811079969284684,0.5638200997104909,0.37692075432337324,0.4479050420004792,0.4369626034046929,0.3994032723958366,0.5242276743762894,0.08391948540811885,0.6128473393482821,0.5570892971547674,0.15517627555551583,0.4217728950525638,0.626660736118893,0.20816268054262335,0.38002299296461955,0.32460730065641885,0.38730982601381775,0.5728314549275266,,0.4095790468143152,0.35552343007173337,0.4158724468365009,0.33382819671889274,0.6600964740537322,0.4560269725622463,0.5274275506449726,0.556164446229796,0.3362644371643054,,0.5835257095917594,0.5161514010824262,0.5541461040497608,0.561647739055385,0.620838362909674,0.5330309849938516,0.12328280427183094
其他制造业,0.3644049590380345,0.5024497460355282,0.38150083399664114,0.5535844488773067,0.31758696510531076,,0.52325959230075,0.40227414558474045,1.0,0.43995769457508244,0.4470576840139688,0.3449030761451219,0.37557960252446687,0.47031632742533225,0.27881905744334,,0.41144881255287774,0.1787293021880919,0.4222741246536496,0.3014838499061146,0.3063893798881848,0.16321855834125495,0.2675545561137033,0.48510474606472453,0.517384816562628,0.4199031217718259,0.33074250646441844,0.2678517547607625,0.3309371779856657,0.3587070753827183,0.4738982140645686,0.38232200059243143,0.27716265464798046,0.31672329370788393,0.0929164360297046,0.2486892398887593,0.5250227905897483,0.19854987832651,0.33346054584412665,0.5438293468486143,0.14937879350143196,0.5216140267753627,0.28387399516704986,0.3269158368341424,0.44230819433990426,0.25505949533889766,0.46193669460125236,0.4653854290157403,0.33368325419840933,0.41494499733666645,0.06303991829364175,0.509744012299413,0.5642048772816042,0.2441168424432477,0.44300900677456245,0.4449712456801363,0.1877305411740934,0.2529268344011336,0.18808615067673298,0.4534177923672558,0.46334819932555005,,0.3260752332546025,0.37369249505900837,0.383319021039436,0.34662819082169705,0.4950876495804665,0.5266015532956022,0.4183978334548254,0.44833196904066186,0.3400898020390722,,0.3655883687697596,0.38690843675845144,0.44963481645959386,0.37405633957292056,0.48104609615235855,0.4614576180510461,0.16439804037984015
燃气生产和供应业,0.5239345973971248,0.5684160807853745,0.5307284571239861,0.5779346582916333,0.36991416122127785,,0.5348837429357032,0.5154893818326582,0.43995769457508244,1.0,0.5770843091601516,0.3267616079727727,0.37970006903225045,0.5631347479689018,0.4330049059751081,,0.5676896985980179,0.31122958722222466,0.5019810350129551,0.3910530154765485,0.37549701322575013,0.32556628134530674,0.2038495878062718,0.5271699189163452,0.591339607597503,0.4592423549807117,0.4749804201221498,0.24316527902207447,0.40568949720090036,0.41813533488593524,0.5389081026063177,0.492105816640129,0.41943989719810854,0.4490609436316601,0.14427700677532893,0.32749355120807794,0.5922526649053016,0.24868985513871575,0.44939231391126777,0.6529454636472503,0.17336904529072195,0.6303186668811276,0.31544135492306935,0.37013415894233365,0.4475465594993641,0.3412842286849277,0.49336871510794034,0.4849390516741799,0.4510256307852926,0.5158955631853765,0.18399765507244678,0.6282395919405379,0.5809423804420769,0.26755361605553807,0.4249347944945278,0.5099362020682453,0.20541284343125737,0.30982382032997025,0.29937693886678113,0.4339675819458014,0.5264384754926416,,0.4308795742057294,0.42130081491178467,0.3946742471283794,0.4234525353957619,0.6480215356411512,0.5734786296411295,0.5043785432062527,0.5694283147114139,0.4297701279132855,,0.5216294246440056,0.5147864435368191,0.5357239128552839,0.48922959987120196,0.5748780182180244,0.524608992982604,0.257528859158836
