,家具制造业,石油加工、炼焦及核燃料加工业,非金属矿物制造业,通用设备制造业,农业,建筑安装业,金属制品业,邮政业,其他制造业,燃气生产和供应业,生态保护和环境治理业,住宿业,黑色金属矿采选业,专用设备制造业,黑色金属加工,机动车、电子产品和日用品服务业,公共设施管理业,卫生业,计算机、通信和其他电子设备制造业,畜牧业,餐饮业,煤炭开采和洗选业,研究和试验发展,道路运输业,仪器仪表制造业,建筑装饰和其他安装业,电力、热力生产和供应业,农、林、牧、渔服务业,林业,航空运输业,专业技术服务业,仓储业,农副食品加工业,铁路、船舶、航空航天和其他运输模式设备制造业,石油和天然气开采业,电信、广播电视和卫星传输服务,零售业,文化艺术业,房屋建筑业,电气机械及器材制造业,酒、饮料和精制茶制造业,化学原料及化学制品制造业,教育业,土木工程建筑业,纺织服装、服饰业,文教、工美、体育和娱乐用品制造业,有色金属加工,装卸搬运及其他运输代理,食品制造业,商务服务业,货币金融服务,纺织业,木材加工及木、竹、藤、棕、草制品业,铁路运输业,租赁业,皮革、毛皮、羽毛及其,科技推广和应用服务业,广播、电视、电影和影视录音制作业,资本市场服务,有色金属矿采选业,橡胶和塑料制造业,非金属矿采选业,废弃资源综合利用业,水上运输业,汽车制造业,开采辅助活动,综合,水的生产和供应业,印刷和记录媒介复制业,化学纤维制造业,渔业,体育业,新闻和出版业,医药制造业,批发业,互联网和相关服务,软件和信息技术服务业,造纸及纸制品业,其他金融业
家具制造业,1.0,0.455046926301359,0.43239963318597885,0.49487091026288893,0.4354200804969466,,0.3959454279738933,0.26802197755396007,0.2879662705699076,0.500051113651446,0.4341126753114249,0.39813149710798,0.2971164444298359,0.5005058022518198,0.420710545526669,,0.5092414560023952,0.4050442777856743,0.43148954064012557,0.3688327519987512,0.39940580854711055,0.37635594477563716,0.39362055079529756,0.5314322045753546,0.32621105853804094,0.31113704687409566,0.47660022731069457,0.338640833774616,0.15796855270964236,0.44643399828503727,0.34451842500801133,0.5027166920257929,0.42489785276995334,0.40344106182201744,0.31862947031967204,0.46472447099644143,0.4777916416947413,0.25539781742217066,0.3073197995659484,0.5124376213146632,0.25492914284840285,0.4377516995051156,0.3949407594231472,0.4987456597361791,0.36971072456481413,0.29148517988073536,0.2961107201540311,0.35058952606810306,0.5332457851220093,0.46258991759554874,0.39914204450435975,0.5045478373228988,0.47742916525393697,0.48910811872189397,0.33484576782798764,0.453447597973762,0.28382617469551835,0.3918835660457902,0.36389025792738156,0.2413031298489005,0.4394236640407674,,0.4241965327848432,0.47692022669926765,0.4918865134421944,0.35858529331980155,0.4909243529488665,0.45469978585988946,0.4481921470915797,0.4256518635918733,0.3363652959504072,,0.4860043299488225,0.25070416661925654,0.4123530381539889,0.4769529317421953,0.4369232451490958,0.5151512136659729,0.32658414237260874
石油加工、炼焦及核燃料加工业,0.455046926301359,1.0,0.7228899344628826,0.6902029611281403,0.568782260065234,,0.6339719758312693,0.36996782025312913,0.3953206693145276,0.7315325942096287,0.5867908634448428,0.47727700437847437,0.6915043033263429,0.7327464911652514,0.7569680232369119,,0.5868332365393499,0.5566075086234121,0.5967133135756325,0.49057496888972596,0.5440000098482787,0.8586210607711413,0.4853815115738421,0.6960323931699681,0.4473671748813344,0.5334428671977518,0.7169401724119965,0.5042893749534108,0.2993093276381254,0.5929801197168765,0.5120751809018449,0.6297354991238442,0.5879761306986558,0.6609954511659997,0.6392229670086339,0.6092739127728748,0.5538837898361136,0.4613573249778143,0.4585969685032984,0.6954757969652495,0.34024072243710823,0.7631807093246782,0.48265844305714406,0.7475016938601008,0.5880559356729731,0.3861904217209579,0.7789654163836985,0.5693125286525332,0.6607895263776974,0.6085213100369937,0.580334596944686,0.6425977103705359,0.6374421156386115,0.6149681207750525,0.5023253552945688,0.6415510478405823,0.3047963091153027,0.5190580261484914,0.70587491184623,0.5903604990771919,0.6207125034886432,,0.5489615892682657,0.7290378261081656,0.7388674160124412,0.6388551922236171,0.7492185845144356,0.6191414056681489,0.6499094089043451,0.6979072825789863,0.44768834966209475,,0.5512972551139552,0.3293259454501479,0.73096965173569,0.6129391927670305,0.5643588665576535,0.704365497920075,0.592493904479782
非金属矿物制造业,0.43239963318597885,0.7228899344628826,1.0,0.6905393821833883,0.6580763948189078,,0.7106804844328002,0.41433155801449006,0.4673341684184638,0.7048562863735861,0.7030900751846202,0.5767777767964631,0.6615212098695075,0.7807234672758215,0.7142406678847301,,0.6432953956453495,0.6223992743858128,0.6932405059493573,0.5373548022285973,0.5789016818153192,0.6577947813128774,0.5159656716274905,0.7193728632472074,0.493019868765524,0.6177144937158952,0.7454330489822035,0.6023321574357093,0.38019934545831297,0.6120807091079962,0.6280779711907412,0.6241101383717326,0.6669701161615375,0.684510720033269,0.5114815304933997,0.6563356320805903,0.6706308252074079,0.4533390751781933,0.40696015970656807,0.7643973943081098,0.36389717719795767,0.7577544344318186,0.5685016091936198,0.783215210741561,0.6897365989717585,0.5262625916820216,0.6862425834824372,0.5455123315938707,0.7281788726704017,0.7119751157662689,0.49639191755039774,0.7004876767100179,0.6979708537921107,0.6853745260270446,0.5380585242708638,0.6485820328877296,0.4001280494041631,0.621075673908965,0.5607715188844608,0.5377219372773944,0.7488683028172162,,0.6046361702121134,0.635611543190167,0.8025832998574232,0.6226661143451999,0.7812347523961317,0.6007780887046242,0.6317708773397249,0.7337067326733767,0.5695729266128521,,0.6531709287808324,0.4282419697916695,0.7222826868789259,0.6851986772313328,0.6750346541813648,0.7132063747567936,0.4771325586511223
通用设备制造业,0.49487091026288893,0.6902029611281403,0.6905393821833883,1.0,0.6553985214752645,,0.727397318560171,0.341091927344876,0.4671028382361332,0.710346416464398,0.6991042998117429,0.5838888660567875,0.6176522675131049,0.7615268351870832,0.6367079659608202,,0.6669153105254325,0.6135967516791143,0.7367310673044605,0.561853242935102,0.5898327600682794,0.601662275049583,0.5892441190492953,0.7246761588333964,0.5092445047482509,0.5418770842391626,0.7251172622007337,0.5455630645026341,0.295972899668,0.7162743006244915,0.574915646083792,0.6786526694367991,0.6169456401545294,0.7226977101600691,0.40052575264026263,0.6869164217796958,0.6829626492671952,0.42623170711252584,0.35706167899116176,0.8361519061156812,0.3718690651291945,0.7629356961593267,0.5608283651206443,0.7547292491840684,0.6362868467833216,0.4966669041780482,0.6163430761260182,0.5244307455666594,0.7412255072473702,0.6722128151956223,0.4879575314659364,0.7301416872568287,0.6564506845404412,0.6536317066108508,0.5810339716372095,0.6435923405886343,0.39965634916172676,0.6162700335772966,0.5660507340873512,0.5382270403298338,0.6952435218012376,,0.6064121850472771,0.6280554268791502,0.697738877272011,0.5766506271612255,0.7706101357096291,0.6297768434898472,0.671630793183058,0.7087128797717015,0.490929229173887,,0.6664521419244022,0.4849005806287106,0.7358907844523868,0.6583286938274032,0.6887573351826602,0.7107072902236689,0.43294392692802103
农业,0.4354200804969466,0.568782260065234,0.6580763948189078,0.6553985214752645,1.0,,0.6125038107614816,0.32228991591773,0.4529042993555322,0.6209369531799978,0.621891363357138,0.5018366702189493,0.4654441513009068,0.6393775462833678,0.49149808799482086,,0.606273428198284,0.5471262229482481,0.5764403304102941,0.5822066594689917,0.4602977297166254,0.4670688288573945,0.5152539672434373,0.5986243204050689,0.45182181694224527,0.44112470051951647,0.5792744753305289,0.8115326351641404,0.36112202773659324,0.5433683605926422,0.47286827280570126,0.5437577138199001,0.7038403294650701,0.5599465154722527,0.3466203245622313,0.5746995760275584,0.5406994046968137,0.38539667286314605,0.2476248612371124,0.6815379587746772,0.23899130961269852,0.6635842203792212,0.491846400175218,0.6022853579472531,0.5620142012949476,0.534881084331991,0.4909337975800481,0.4790120125930223,0.6397415157906017,0.6127200943847074,0.3535999485932031,0.649534566250561,0.5278022609204881,0.5104769368124616,0.46514345391935175,0.5676231432989269,0.35971741924330564,0.5954321068628476,0.4536812628763561,0.46589365389940673,0.6151850918615586,,0.49501863126907464,0.46934086345194337,0.5592283891179238,0.4339285762619889,0.6518891617156287,0.5114040892133883,0.5426196587197586,0.6558162385267278,0.6095959059273516,,0.593521436191301,0.4056630858870443,0.5943518509469681,0.5518256195172269,0.5915591663326366,0.5820894355536592,0.32865965357200455
建筑安装业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
金属制品业,0.3959454279738933,0.6339719758312693,0.7106804844328002,0.727397318560171,0.6125038107614816,,1.0,0.39833125193778535,0.4138853998256539,0.6504819753755395,0.6740745904977246,0.5166608492579214,0.6664771893492146,0.7815532354264061,0.5979725340891329,,0.61354297685324,0.5673637944921152,0.7524913039652559,0.530459766778895,0.5702494599078576,0.5930055272220925,0.5051285380828258,0.6359465470269494,0.5148930330063377,0.5450757297664567,0.680719154110833,0.5362410534058154,0.3831486726657329,0.6332023018721222,0.5703364518043295,0.5989358824707318,0.6101196573261864,0.683128072041815,0.4430199030076868,0.7130164527375653,0.6904147350233522,0.47389725226088764,0.3140397982255687,0.7736621602883496,0.40745669855936983,0.7268502194522005,0.5327501347617296,0.687211600259686,0.6755255909762697,0.5437621414042991,0.6424879325093872,0.5046831104007026,0.6965114250724136,0.6604871381866895,0.4241712859812166,0.7211272751180989,0.5827513262671489,0.6512425855276853,0.5225078776801828,0.6039270440584693,0.35391947295309717,0.6712953968209442,0.5045219733489475,0.6089961204193652,0.681378289102979,,0.569889704395384,0.6278625402479695,0.6631242672657335,0.551248762425257,0.785012869498874,0.5783478553145458,0.5756888198141911,0.6660472266674202,0.5283334226655965,,0.6706535138673659,0.5349335427847145,0.7586980769707996,0.6690247260082162,0.726357188746163,0.6921100876702627,0.43282981818212063
邮政业,0.26802197755396007,0.36996782025312913,0.41433155801449006,0.341091927344876,0.32228991591773,,0.39833125193778535,1.0,0.21559777598158175,0.40273008307521374,0.42181734062248566,0.3092074303176304,0.41841627003978976,0.4629302373731412,0.3225144059914035,,0.3935567513993983,0.35560524196051274,0.401882527884113,0.3296889847637177,0.41535538238188896,0.2848823005353275,0.3043511050967586,0.40087373569701584,0.3896358663373807,0.338637598984245,0.4079971578746502,0.28220128337063466,0.19154082832157135,0.355062832809258,0.3057327646143682,0.4272655172495286,0.36831086123609746,0.33734920047552636,0.2058594448296308,0.3509119115130663,0.3958055930685385,0.30449441220466295,0.2886099180747679,0.48269762941495226,0.24906235516026187,0.39421722631686884,0.3022324848563929,0.4076585015657979,0.36196776738428627,0.3847270401558037,0.4017076373265489,0.34550616651207733,0.3884410415478933,0.41006556947865497,0.18637944089586642,0.45185992228363103,0.3753448275049061,0.38705734610962184,0.3865305241963661,0.3241324782162765,0.1975655265556166,0.3442107729534141,0.2520885853092801,0.2793241021372049,0.42795247041100387,,0.3901419984622971,0.3632580706114127,0.4345238339933031,0.29270701312924546,0.4739260768833999,0.37233339026672946,0.37564562377667743,0.3964603572883048,0.26145579550944004,,0.38802078491436043,0.27150091104431956,0.46640106199416326,0.3450574685431918,0.42335466169563396,0.39433822551159414,0.17708764812990635
其他制造业,0.2879662705699076,0.3953206693145276,0.4673341684184638,0.4671028382361332,0.4529042993555322,,0.4138853998256539,0.21559777598158175,1.0,0.4727530029357906,0.459623473818536,0.49871012676567134,0.4107069883972013,0.4472194045008334,0.32037533252675676,,0.4398946162977888,0.3520095200784147,0.43646428702853507,0.310182279282524,0.36861889443349644,0.3172246597912549,0.38218987297993257,0.543741637224525,0.27068325224847484,0.42529684314039184,0.43358703600422743,0.3910455689520763,0.3508747508898912,0.43237285359067285,0.3760530663103251,0.4056770693403897,0.3943069295286783,0.4400044472395617,0.2504310902156195,0.4211747017793326,0.48253345488132154,0.3318104593480643,0.2164942418536265,0.4948579215771304,0.24592712307556455,0.5029206069491495,0.35453978386190665,0.4270620904741282,0.4185749605875194,0.33563711821519343,0.3762161410451821,0.2614575100357967,0.4680977894455073,0.4567229399874481,0.1826784912353601,0.45300567442256184,0.4231027954462781,0.3418291649468595,0.2958639485233638,0.4271255353925486,0.27441868110894907,0.42238865494238215,0.28277953215630147,0.40267460697253854,0.43648994294375076,,0.5273439527204,0.33875448046554396,0.3655908447119461,0.33230785918125016,0.4990598232017773,0.42742143885378336,0.4328488942491355,0.4886134219616852,0.3745367636929591,,0.4052803294804541,0.3239113777914154,0.47705393780331595,0.3902810100500661,0.45709738395023447,0.4413427411642775,0.18646657662498847
燃气生产和供应业,0.500051113651446,0.7315325942096287,0.7048562863735861,0.710346416464398,0.6209369531799978,,0.6504819753755395,0.40273008307521374,0.4727530029357906,1.0,0.6754527852592805,0.5357866475412028,0.6194957432681443,0.7484624984636533,0.6651219623257681,,0.6354976117735517,0.574927010891088,0.6107639851122064,0.5482423442867029,0.5938739724392607,0.6603086561172097,0.4814901745575625,0.7260473566860137,0.4949700994273284,0.5097825050488469,0.74695330882903,0.5358585890558166,0.36509690036848924,0.6276922004623059,0.5984972781588331,0.6389337106340276,0.6398219746660279,0.6483164955079656,0.5131688701251792,0.6749086366015222,0.6278723724964191,0.41219736014222097,0.40274325331401123,0.7490454038241707,0.39463928467418913,0.7449393487223055,0.5487327907142291,0.7099352711456391,0.596006063674843,0.4629143362035838,0.6413682428512804,0.5206025077429011,0.6798686125704645,0.6727723306557641,0.5319224364648919,0.7083390311831879,0.6294629577331045,0.6583259006643375,0.5511682278458292,0.629014493521341,0.3582142203120987,0.5838834896593972,0.5792541039009788,0.5401315354177931,0.664362809338316,,0.5655790400855516,0.6194064678917699,0.7304761243793901,0.5624733435334215,0.785080204540935,0.6369367288122068,0.6904694927199281,0.7384656817832437,0.5198319053351806,,0.6457637166395579,0.39931075756720436,0.7010590698255202,0.6286217592749557,0.6233606267538433,0.6964979903022275,0.5074051471553233
