,家具制造业,石油加工、炼焦及核燃料加工业,非金属矿物制造业,通用设备制造业,农业,建筑安装业,金属制品业,邮政业,其他制造业,燃气生产和供应业,生态保护和环境治理业,住宿业,黑色金属矿采选业,专用设备制造业,黑色金属加工,机动车、电子产品和日用品服务业,公共设施管理业,卫生业,计算机、通信和其他电子设备制造业,畜牧业,餐饮业,煤炭开采和洗选业,研究和试验发展,道路运输业,仪器仪表制造业,建筑装饰和其他安装业,电力、热力生产和供应业,农、林、牧、渔服务业,林业,航空运输业,专业技术服务业,仓储业,农副食品加工业,铁路、船舶、航空航天和其他运输模式设备制造业,石油和天然气开采业,电信、广播电视和卫星传输服务,零售业,文化艺术业,房屋建筑业,电气机械及器材制造业,酒、饮料和精制茶制造业,化学原料及化学制品制造业,教育业,土木工程建筑业,纺织服装、服饰业,文教、工美、体育和娱乐用品制造业,有色金属加工,装卸搬运及其他运输代理,食品制造业,商务服务业,货币金融服务,纺织业,木材加工及木、竹、藤、棕、草制品业,铁路运输业,租赁业,皮革、毛皮、羽毛及其,科技推广和应用服务业,广播、电视、电影和影视录音制作业,资本市场服务,有色金属矿采选业,橡胶和塑料制造业,非金属矿采选业,废弃资源综合利用业,水上运输业,汽车制造业,开采辅助活动,综合,水的生产和供应业,印刷和记录媒介复制业,化学纤维制造业,渔业,体育业,新闻和出版业,医药制造业,批发业,互联网和相关服务,软件和信息技术服务业,造纸及纸制品业,其他金融业
家具制造业,1.0,0.25644169539708017,0.33097644171777507,0.45162571033666915,0.3495486065435282,0.21358457255264549,0.5700648660226948,0.10327213148609404,0.29989326671654926,0.29611275882516885,0.3969726443238268,0.18153534650534656,0.1810217637557096,0.5013980247078825,0.13145613393834385,,0.3542621080910763,0.33237691064371766,0.4579610531428818,0.20409143947849398,0.3969595980588077,0.006311994742078922,0.16211045313780095,0.2521713633105324,0.4784145249466662,0.521529979974479,0.18524214953970514,0.3612330232329003,0.2656333264355006,0.0660351466285918,0.17407803139875605,0.32747408369437303,0.4715626082941687,0.17504030963914555,-0.11057264395024097,0.32951396745722417,0.47093949472233715,0.3929371496228591,0.1377600215534199,0.4418182808910315,0.18269845815459282,0.404669970380132,0.32019035968067316,0.26997425699954686,0.3274525876579204,0.3774276158948352,0.2434260614280678,0.21612139251676826,0.28124650729554657,0.4493531281562164,-0.07542424129923636,0.3940486177839424,0.3712972579312066,0.12212210026575981,0.3009294907862872,0.3531251141474902,0.10146305091456098,0.2619770654133425,0.13748009685326365,0.12919501573641243,0.465841931137288,0.1966064591413866,0.18384659651527852,0.20728400465711677,0.258105898319788,0.18144338570896137,0.31390832637511173,0.2505857244469505,0.38200428240587514,0.30432982470609904,0.24311314193018507,0.35996167734783263,0.3327990760181294,0.49195518343296146,0.4743028328249066,0.3683202398996418,0.44363941139950525,0.3592057640021237,-0.012812416409152953
石油加工、炼焦及核燃料加工业,0.25644169539708017,1.0,0.4817519389196849,0.6250418499724766,0.40360145467756026,0.31177427411659886,0.4857740120661762,0.1805127487812629,0.39954688860901044,0.47932410040648454,0.5379070344791925,0.24136121120083426,0.47650606186719746,0.5798808690764939,0.44144204454872976,,0.48407356554695885,0.3959257072024971,0.5084764614581253,0.24412936395141596,0.48914218578514185,0.14182237404347928,0.21620416605089862,0.48230970250600413,0.6347896034401663,0.5590148312082892,0.2571492284098814,0.5498472940169943,0.3155454961615924,0.02919409156611819,0.1815391174089786,0.4379085653822443,0.3723265605463943,0.42529634199933547,0.06239282730609293,0.4368077912526697,0.3836516854222215,0.3970938030890996,0.17901659080793253,0.23329218901935475,-0.008037567197297386,0.6397447634404815,0.3267813682906162,0.38805719686755896,0.4825458999089253,0.4409656362977813,0.4952550566663844,0.19839000817248928,0.11226070509660852,0.4074086367654479,-0.08611582513460808,0.5037750100693196,0.41224402473787686,0.1880329782287821,0.428481984784158,0.4917691404302138,0.13283781609739725,0.41400467567275134,0.35958238197508285,0.49262107297202395,0.5468612293586963,0.4021011577158772,0.1696192286456834,0.4039053570369239,0.3119877040358195,0.41437143392014253,0.567776826070856,0.532618260292608,0.5037985378909015,0.3106934012671261,0.3492024030011868,0.2464530638511321,0.4300199475580996,0.24661225757782726,0.4911272299211627,0.3379988008072711,0.5470131866708744,0.5322476616540326,-0.18299892360178924
非金属矿物制造业,0.33097644171777507,0.4817519389196849,1.0,0.6057006941094961,0.5531813778042534,0.2668316921184836,0.5564264036958741,0.2489048819487575,0.5034871624771299,0.40440953534097246,0.4938188382324634,0.2652108885165978,0.44299702631330573,0.6635988691682799,0.582052967766067,,0.4437975313903668,0.4967200555574795,0.6540082487819278,0.3873544299950364,0.4701249613742141,0.25797971899597977,0.319307229066869,0.48602118193519583,0.5359957189314642,0.5539245109999118,0.3914288455941095,0.46154698023391166,0.2925407340584187,0.2669420069101418,0.3975740163425683,0.43785517062335666,0.523819900961172,0.392076284941862,0.09772288872358381,0.45424465585606416,0.5020275015915141,0.3665175420766834,0.14501837712025048,0.4757486656569006,0.14326896157105662,0.6616695905932624,0.32187919070664556,0.4386214096372444,0.39880931365647454,0.4483893223277587,0.47011031137365794,0.24458436831948108,0.3034547071909155,0.5382611438717282,0.12576366180116286,0.47880243931827904,0.437018147827791,0.23201268592819368,0.3789226608211643,0.3869053327253534,0.12720630021357082,0.3485582723586545,0.34472138416984754,0.42850019124208033,0.5885948587353484,0.194935054567044,0.2071507338836395,0.48963193572241137,0.48825115995828366,0.31210832451415327,0.5565663174448473,0.47405441178830193,0.3504801639984594,0.3872562995327219,0.41981719852971144,0.21772534256158796,0.3912836198307505,0.4644198132388795,0.48507881271356634,0.32941637656526945,0.5784834901556668,0.46169904369196874,0.1386325087755229
通用设备制造业,0.45162571033666915,0.6250418499724766,0.6057006941094961,1.0,0.5738026990737908,0.4735848444909786,0.7514844254722599,0.3142105970934968,0.6165727208914751,0.6002775140553058,0.604547014025261,0.3239817886440095,0.553194526305202,0.8772632603207976,0.3839313343591227,,0.7129063623551911,0.6314601047111573,0.7850040024585323,0.3645240269504962,0.6877873709262712,0.05687076223579587,0.36816252742216415,0.6340461157682649,0.8765287443224826,0.8166156394158999,0.3095485119383265,0.7489980198574154,0.4980824397338074,0.11570769270535339,0.36365856394887475,0.6093312499752205,0.6180119253561693,0.6232088758769199,-0.08545407721958354,0.6542037264760222,0.6562058006605943,0.649217202865723,0.21865549047015287,0.43556153024150257,0.08589085526185578,0.7991859986672406,0.4028301644529498,0.47345713684918866,0.6924984430048131,0.6691976248115463,0.48262381182319364,0.3693393741059238,0.24170243812929193,0.6459889624256266,-0.08649848447671325,0.7404418603506225,0.5229139018854896,0.12006610830437393,0.5738402113229234,0.5962144386298358,0.29424145867425416,0.6100713478237096,0.3907104627283905,0.4762952029207844,0.813496859420853,0.25745432384230066,0.24486184551132753,0.5032961008906914,0.4812393932095776,0.4566709692886712,0.7946905874647177,0.616252715493055,0.7271454105225735,0.46404944725482067,0.6009485042784531,0.3502075777972869,0.6843398778296912,0.47331277320360954,0.660136707927074,0.5788148600588546,0.8339473631015516,0.7010485151398036,-0.10743860851535136
农业,0.3495486065435282,0.40360145467756026,0.5531813778042534,0.5738026990737908,1.0,0.2233880338279999,0.48475756772934453,0.16712033052298134,0.4509996713906701,0.2704222106429004,0.40723435030126937,0.2931351804220852,0.35467674001911004,0.6236403682319629,0.32468863752648486,,0.47434375695056286,0.5122573026399257,0.5871124113532171,0.3738987153545659,0.43497754049772536,-0.006720115176868476,0.29274676457805415,0.37886958234383167,0.4946897882487401,0.5458055088359282,0.2262878250419976,0.5592551397549173,0.31822221018400526,0.14521665814173967,0.3358693540891548,0.3491764270662962,0.5347985830757999,0.3702901764148213,-0.02954735804748281,0.504067711843212,0.503204032122554,0.40016980847149325,0.10856155684306634,0.42897639583711333,0.19195568249667758,0.5283380416926835,0.3466620203826792,0.3663643031681139,0.39482002874765376,0.5314110880619146,0.36068493132857066,0.18797425722065753,0.33078870975318614,0.5753369776133621,0.041941634762644724,0.4795682350156718,0.3495863053132851,0.09342263242654052,0.3773666087138993,0.35700569553586137,0.21930438935268667,0.3456204045943863,0.28170710017013895,0.33645471401998117,0.5104725298933696,0.10627736470631849,0.10566239244752859,0.26490510984093923,0.42248122627554663,0.3053442356634492,0.47175071292999077,0.35067248620115843,0.33231008497335385,0.3633754528726796,0.3591941352500725,0.10008330115389397,0.45322607202047666,0.49467103441285615,0.4671490854331843,0.30310768224715057,0.5944038940482049,0.4285022904169536,0.045198372074261875
建筑安装业,0.21358457255264549,0.31177427411659886,0.2668316921184836,0.4735848444909786,0.2233880338279999,1.0,0.42770312155988305,0.2294313889291513,0.31061603120944126,0.2490428877002635,0.2975967990714453,0.28240206706418236,0.2178759606903722,0.5034913721094686,0.14869308991267743,,0.28792701307512497,0.29426922773126984,0.46317281325028237,0.24522226594999136,0.38279656280341984,0.01771014436093012,0.17445395963996982,0.21895473368303975,0.45847696367827745,0.41942749943047203,0.1673649791734495,0.3635392013033855,0.25446663669217745,0.0510002474705672,0.18417877488659293,0.2927776604114513,0.3694811486759169,0.3254604380408767,0.05501853308503378,0.31345314126583734,0.329310747191051,0.4435217634733269,0.11517992804586413,0.24053667283988586,0.06349496798071767,0.36353304817848464,0.18175416152109894,0.24495104166242693,0.4864051327262081,0.3360533979908715,0.23777578339788832,0.13174951809857133,0.18414307076119923,0.3154148457446436,-0.011291430845849972,0.4723340220683617,0.24315563411024765,0.10129150877140648,0.31218421774198934,0.30248686839761013,0.07132609779317875,0.24998548752333694,0.17312527620811505,0.12871760137752722,0.44226274867020593,0.14035261090105633,0.12470349809497083,0.27197663168423475,0.33318225807955193,0.22771971203673105,0.31126217992178395,0.326007695363204,0.4530283871957946,0.28941097508031627,0.3319080906383755,0.21175199332626343,0.38643802239444647,0.27191614400089237,0.3841076359528835,0.4522689841244959,0.427883874396025,0.37211021198244143,-0.007708084236483023
金属制品业,0.5700648660226948,0.4857740120661762,0.5564264036958741,0.7514844254722599,0.48475756772934453,0.42770312155988305,1.0,0.2597083373781336,0.5414517820675441,0.39306764537353467,0.5217478127645252,0.2736101381271675,0.37663134606652077,0.7555059255535308,0.28407299322393853,,0.5450000737197467,0.525401160018073,0.7413395180433866,0.30654712804797213,0.5347336293264815,0.019478391511786767,0.24254248910100093,0.5019848726114793,0.7501209563996852,0.7039565533395641,0.31703616957243336,0.5304021227744393,0.3740269966321232,0.1555679091223934,0.27775240450490235,0.4704200662093446,0.6016977149827218,0.4183470057698921,-0.10554844632355191,0.5446878161712534,0.6277445169257051,0.501130379597438,0.2445429098584491,0.5781522270308799,0.20747820622798674,0.7071666254812479,0.38763162555899555,0.35413651856898026,0.6065314731551276,0.5285566530897919,0.39336495383649633,0.26294275944808815,0.347196293922264,0.5590015052251553,0.0009962037622536103,0.6192369837920247,0.4964401891566779,0.0662969913428805,0.44870985515103995,0.5217010381895701,0.18455173029255137,0.4689369269684604,0.3205193753338381,0.35679657272502197,0.7232009216131601,0.24592239714018566,0.3268441724304357,0.371406156595324,0.5019675639372424,0.3821733986994521,0.6143675434808115,0.5520004622861913,0.6049826585060115,0.3735036635792038,0.42701114739435847,0.22434219850983728,0.5427359507609769,0.554686590725769,0.600694632833563,0.4958732082253912,0.7066756713102527,0.6544095475754435,0.017186283521027475
邮政业,0.10327213148609404,0.1805127487812629,0.2489048819487575,0.3142105970934968,0.16712033052298134,0.2294313889291513,0.2597083373781336,1.0,0.19349749133868033,0.23165994798181377,0.2530159574277194,0.21072597729081483,0.14351539766051116,0.3144268108072225,0.1609187084411547,,0.291888059207115,0.2336370830037908,0.2605333196413834,0.11220957601421844,0.3115436942150349,-0.036764525769475725,0.14417731595554525,0.33220460063705876,0.2990929026309747,0.21301848710525573,0.1252443482028924,0.26254314695296227,0.12726245381223392,0.06833383499369965,0.10419430281706106,0.3254783413228891,0.2602535842754195,0.18850074639694475,-0.021248614308040217,0.26344658605018906,0.2754339046613582,0.1948949062770434,0.04399655026767181,0.1513390648315227,0.07185450596426124,0.24126509879672084,0.1477128009038593,0.23722710016110515,0.18867435081579798,0.26163380184243956,0.25364514035740493,0.08626173799605713,0.13459618294659315,0.30256247708378825,0.025662528285514737,0.3100800798755769,0.23790120117275015,0.06947470639037939,0.20584155748111752,0.15422307676159852,0.1590799092314661,0.3044027419483527,0.10294927911531379,0.16704173983383516,0.3045215274980945,0.2772823371955072,0.1937393273501559,0.25152042519664897,0.20781108682435118,0.16254983804870604,0.30219919255191857,0.22770313453127966,0.3074431206937626,0.18627213090427527,0.25262971252245814,0.12355581785184298,0.18250141609715048,0.21754445874822803,0.29400107559676375,0.2779631107915291,0.26439539914046994,0.253614096081931,-0.00543793185687757
其他制造业,0.29989326671654926,0.39954688860901044,0.5034871624771299,0.6165727208914751,0.4509996713906701,0.31061603120944126,0.5414517820675441,0.19349749133868033,1.0,0.40434250403409217,0.3796960914720172,0.22315048340629953,0.39285408710178465,0.6232746599566372,0.21796817857785042,,0.48510391666494035,0.48459314961451017,0.6018767554795365,0.22946123054571868,0.5050862066818425,0.08864560074794045,0.1565535471698341,0.43797286179193595,0.554346973706034,0.5513345852050971,0.33640739091423405,0.4576139415948674,0.28432567966216,0.15052804084784735,0.29911221865345744,0.3958049237211901,0.47519194919849955,0.4298230272009794,0.005507984424888588,0.5352167361095417,0.5161908982301597,0.48479255875266547,0.12019307461928913,0.37910272689510055,0.13023338655865324,0.5344411146132763,0.311108215223657,0.25835159616842057,0.49047131044025505,0.4149629050838654,0.36976116163921635,0.22824960171700637,0.2995709305408561,0.43505939836336777,0.04718322108631037,0.5338981367016957,0.38723296811317964,0.06176647729599549,0.34853156636782506,0.4419225487516688,0.1942484625386678,0.39982751786631027,0.23818057812230586,0.2995254445443341,0.5525821233737854,0.17215294070980514,0.18951077609547473,0.30013710024764834,0.3681158778830423,0.25781255170011297,0.5259970428568731,0.4498281345412934,0.48597477172511433,0.3153983056063395,0.35337894687501553,0.24866776625031004,0.528490839307302,0.41671557464307746,0.4925018679987244,0.3476501764359512,0.5505906244943854,0.49011962411679116,-0.017956238780328346
燃气生产和供应业,0.29611275882516885,0.47932410040648454,0.40440953534097246,0.6002775140553058,0.2704222106429004,0.2490428877002635,0.39306764537353467,0.23165994798181377,0.40434250403409217,1.0,0.47908243309338266,0.15939467945641034,0.45594022555534225,0.516264242689057,0.32914317102762486,,0.4682790375031916,0.348690629751261,0.4100568167256896,0.12274126119776871,0.516684934120823,0.07046776994737684,0.2649266922325044,0.5160221170522602,0.5896227734453404,0.5340078655178805,0.25005969955697677,0.4922434811279623,0.39309557720075117,-0.009050825215945095,0.1457280874653019,0.4144529608752397,0.3398048480899963,0.5157854241741933,0.017766484145479607,0.3952527047599868,0.42881477362102766,0.3547990510515284,0.20500099122115595,0.17995892956062523,-0.12242727660822245,0.5012682318085805,0.20575241576381406,0.38700525600148983,0.4653563249171495,0.39174559550975,0.3399457402304982,0.35073647993621754,0.0723547091216093,0.2682815613546359,-0.06886396887009288,0.5105811504693946,0.2900162976196712,0.1407815296790013,0.4480309736217815,0.40342326792194666,0.2790131425474687,0.38772862869466146,0.23700906133040883,0.3282967362570326,0.44523075952428937,0.19752667392322482,0.18883837269188597,0.38643719717403396,0.24041361982806278,0.5313224265015007,0.523079818100479,0.46690843638964374,0.4592738028814815,0.29046582212447336,0.3538785861671541,0.24389376948424574,0.43331717820207216,0.22155481293693982,0.4622506968853102,0.3274283304302322,0.46463113640684817,0.39962272404661026,-0.15979001958848837
