,家具制造业,石油加工、炼焦及核燃料加工业,非金属矿物制造业,通用设备制造业,农业,建筑安装业,金属制品业,邮政业,其他制造业,燃气生产和供应业,生态保护和环境治理业,住宿业,黑色金属矿采选业,专用设备制造业,黑色金属加工,机动车、电子产品和日用品服务业,公共设施管理业,卫生业,计算机、通信和其他电子设备制造业,畜牧业,餐饮业,煤炭开采和洗选业,研究和试验发展,道路运输业,仪器仪表制造业,建筑装饰和其他安装业,电力、热力生产和供应业,农、林、牧、渔服务业,林业,航空运输业,专业技术服务业,仓储业,农副食品加工业,铁路、船舶、航空航天和其他运输模式设备制造业,石油和天然气开采业,电信、广播电视和卫星传输服务,零售业,文化艺术业,房屋建筑业,电气机械及器材制造业,酒、饮料和精制茶制造业,化学原料及化学制品制造业,教育业,土木工程建筑业,纺织服装、服饰业,文教、工美、体育和娱乐用品制造业,有色金属加工,装卸搬运及其他运输代理,食品制造业,商务服务业,货币金融服务,纺织业,木材加工及木、竹、藤、棕、草制品业,铁路运输业,租赁业,皮革、毛皮、羽毛及其,科技推广和应用服务业,广播、电视、电影和影视录音制作业,资本市场服务,有色金属矿采选业,橡胶和塑料制造业,非金属矿采选业,废弃资源综合利用业,水上运输业,汽车制造业,开采辅助活动,综合,水的生产和供应业,印刷和记录媒介复制业,化学纤维制造业,渔业,体育业,新闻和出版业,医药制造业,批发业,互联网和相关服务,软件和信息技术服务业,造纸及纸制品业,其他金融业
家具制造业,1.0,0.384912872985988,0.47359063840484744,0.49833037734320595,0.40405285663611934,,0.5320864126325738,0.378011449520179,0.42584060284068803,0.43779048945710675,0.5060046514719018,0.2757210043710675,0.4356926277663867,0.5869810088824687,0.4250549983075378,,0.44543158911872816,0.31912446235233644,0.5434746386465957,0.3139283436307554,0.3803317638546316,0.2744619756578572,0.10825819003201881,0.33248353174771345,0.5537807830452586,0.501216777786588,0.417163803465724,0.3859473108315959,0.3927090662627951,0.36518560062044464,0.5319457288246943,0.43899433561632917,0.45713755093905734,0.40147786609325453,0.19120760873807488,0.367998555494429,0.48154429580538294,0.510922829590118,0.2679569488206024,0.5286294237331719,0.11756431438761468,0.5224318949916495,0.45347753900395743,0.26415044843671137,0.49742694242029983,0.3553370516649273,0.49524897079314606,0.4152708111334196,0.38656910735046374,0.5438587610022265,0.10766352631623292,0.4476845429705058,0.37038931123291513,0.24311850111341157,0.3708054283773769,0.4216561781979587,0.3808477537312432,0.3851291211779175,0.301135932434579,0.37364120067276,0.5181480612356281,,0.41318212018239614,0.3022972089815975,0.3721978559708188,0.35832537406154286,0.41295371357819893,0.4144261724153904,0.45872344512750973,0.5167279643496148,0.4986694519161294,,0.5137901663332372,0.49480926157996824,0.47613799526097894,0.4987485978805989,0.49851823296578623,0.4491879496908716,0.19382865843654046
石油加工、炼焦及核燃料加工业,0.384912872985988,1.0,0.7395371962073782,0.743652210035693,0.7059212189025664,,0.8003099694525274,0.5787591253021003,0.6690207602305673,0.6985095239034478,0.6810749702935974,0.3066238865347339,0.7233971691602884,0.764202025407671,0.6300685688724699,,0.7275709151994714,0.35128580821495115,0.7215972057087217,0.4648101261069293,0.6786321579101632,0.6066288395950883,0.06269981498360072,0.7813324584526865,0.6489520874303435,0.5553117600979678,0.7432346706160518,0.7306836339275171,0.5885838247544758,0.557049734684765,0.7173335282689325,0.749063286609805,0.7717198988146274,0.731611950928515,0.37296796938105237,0.46534599579494335,0.7442627293339902,0.5806293483721416,0.38950461312514245,0.7300844276262687,0.1942098822941417,0.7648672353016984,0.5004450077759012,0.5487917914594099,0.7548007258706945,0.2965821906399763,0.758599481497441,0.6666672783731123,0.6132662670633839,0.6661189743618181,0.2644712290131045,0.7807423624140589,0.5280830597223969,0.5986733944133171,0.6073473814483104,0.5587968272983126,0.4466829614613881,0.5824775234008542,0.5821004236194385,0.7002675184534372,0.7275054727842513,,0.5387527076683472,0.6150406949474261,0.6582560602834499,0.7326258956626622,0.7721362062115618,0.7553594489824139,0.6724578160822963,0.6765623299669218,0.42402955250036267,,0.6883550568328675,0.7298650634869538,0.753206572294596,0.5470430329606623,0.5853908397020549,0.6337609231163279,0.34988211098033184
非金属矿物制造业,0.47359063840484744,0.7395371962073782,1.0,0.8411556298015496,0.7984469506884168,,0.8535957141578763,0.636594450557012,0.7191902750016164,0.8007758696266444,0.8002975751469827,0.4134043439481975,0.7874584572333412,0.8560806632285687,0.8001760776928516,,0.8020724377846893,0.40768921263254093,0.8138506553699492,0.4726878312095942,0.7525957459129269,0.7699470418941141,0.16549031160329475,0.8303064678154222,0.7756982815771619,0.6968273695456552,0.8440964974798677,0.7667803694585792,0.6679304768037381,0.6696855606310803,0.7928837955321061,0.8067278682906344,0.8739026221675203,0.7704353495202139,0.5309250891277889,0.6228167588589952,0.8753029161333424,0.6373740702195735,0.502668109286869,0.8998970464804587,0.4072562601630284,0.8979474979734975,0.553893779846228,0.699461350739242,0.8084630330708766,0.40894715173920243,0.8585616125743357,0.7263562682459275,0.8325402114227901,0.7824569887658702,0.5263756080995653,0.8649603979140437,0.6415811678535686,0.7383004510394092,0.71069315045109,0.6784359649321072,0.47339293427562196,0.5404020931925501,0.7299900966551421,0.7547484944987556,0.8379542918077487,,0.6478977756915341,0.6835284253259791,0.8144544597179006,0.7249556354614284,0.7882450135239946,0.8450356953402732,0.7446729003896762,0.7798985524409859,0.5557744574091051,,0.8175941964611885,0.8907790078760873,0.8217903672448983,0.6351080599909703,0.6901588035289815,0.7075558054869512,0.6127109454120849
通用设备制造业,0.49833037734320595,0.743652210035693,0.8411556298015496,1.0,0.8123562025730454,,0.8539872820699402,0.6580170712060426,0.7345971082664843,0.83290940264317,0.8234640530731575,0.41654576643425156,0.7642934892119699,0.9012573467268616,0.7186315498973798,,0.8068005293983088,0.4987463841217711,0.8838550226613484,0.5252520062770819,0.7252168317104091,0.6583023038206244,0.1146388574504638,0.799922004614737,0.8345884609174901,0.7306782712332945,0.8151677072685201,0.7850630726556914,0.7297384160738656,0.6109527727632393,0.8256350472083627,0.8499547593612428,0.8253352283769808,0.7813484227978386,0.4056558690999,0.629629798961402,0.8417909999306064,0.7342084491082276,0.4856038442965275,0.885392990424988,0.22305790115814822,0.9085860601910759,0.6257175626853613,0.6360100353272986,0.8460357420832297,0.44229355755728705,0.8487651700335284,0.7382715209643654,0.7259371430377349,0.7775623292308186,0.32612921506365944,0.8593471386110738,0.690453335331953,0.6045612650381883,0.7348407458696713,0.6824335304260134,0.524374690454866,0.5981647246282676,0.6709283127609323,0.7372197814257576,0.8790732741162433,,0.7096265530505278,0.6362429995680475,0.7874375631828395,0.6555771127192068,0.8441664864094142,0.8141200259128947,0.7333842234135405,0.7676881162223883,0.547672204432488,,0.823933357506768,0.861602367876897,0.8094119665277356,0.7168263547278001,0.7738798131365282,0.7570527102004435,0.463997591215435
农业,0.40405285663611934,0.7059212189025664,0.7984469506884168,0.8123562025730454,1.0,,0.8168492811082579,0.6137664255184311,0.6786110246049559,0.7863847040763253,0.7562138775419036,0.43093822068757337,0.7404055112526527,0.8021550422311795,0.6882704397001914,,0.7554073507375544,0.37100994841406004,0.7937480913086522,0.5868426172731904,0.7480499508525992,0.6071471867417556,0.09402741612369081,0.7938277853560712,0.711328852505462,0.6120959949390444,0.7736454641540603,0.8520227236182535,0.6304445687348624,0.5702903088747314,0.7385713957036975,0.7854232683885992,0.8338797045762765,0.7445639310892784,0.34677982100351845,0.6021710115406088,0.8136974332608479,0.6056925919357916,0.44438970895133945,0.7946234846365574,0.23286199588217302,0.8435113799749562,0.5577666574694974,0.576983855028232,0.7708889092916328,0.3657041681672738,0.7707023512182478,0.7176605585461162,0.7188095061822192,0.7117060997135344,0.2751605563778188,0.8340246328170043,0.5936524524400143,0.6178069004643683,0.7092297220090672,0.6573250271221638,0.48650519757357635,0.5772441516883212,0.6275852500514212,0.757669956964638,0.7947288853991836,,0.6175271229710942,0.6621589746375904,0.7266224505841317,0.6415793992710473,0.7871776547146792,0.7869904905567419,0.6794762077309114,0.7177561367955461,0.5122916889155233,,0.773849168042821,0.8209229996180955,0.766830013414807,0.5741419737518039,0.6234848881983234,0.6701317280854736,0.38637952182153473
建筑安装业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
金属制品业,0.5320864126325738,0.8003099694525274,0.8535957141578763,0.8539872820699402,0.8168492811082579,,1.0,0.6046351283231923,0.7342573433187168,0.8340451276402112,0.8050190040423381,0.38539651277624665,0.7667438718968099,0.8711267202596445,0.7254122718795614,,0.8229298736190137,0.40533130898544895,0.8641526040120929,0.560530665498046,0.7763526226283118,0.670635319720927,0.10858923598558985,0.8044956155494792,0.7830625350444581,0.7123277783764117,0.8113836226480543,0.7763799290426479,0.6400915641950762,0.670159130078407,0.8129366005292211,0.839919941177853,0.8429281302819852,0.7644889528952782,0.38912397594484877,0.5950063601789971,0.8479627207951566,0.6863033951431093,0.5262321848044852,0.8744383066956688,0.3136756400689905,0.9014171660275317,0.5722196923357549,0.6143161649755083,0.8318996871876568,0.3972515943726708,0.8456197387142717,0.7525283929575177,0.7736951087755396,0.7698480481925424,0.3631130206464965,0.8615086294917439,0.6293960999384345,0.6689725621796111,0.7462371569679365,0.6710238800528013,0.5075925075465826,0.6261085366743643,0.6746786291629447,0.7496403997297105,0.84210319055208,,0.6494135253779363,0.6891794907767348,0.7756589581684169,0.7694774220679304,0.84969406623963,0.8359981155404437,0.729422730324839,0.7782025714844422,0.5186446207182418,,0.8070973144292737,0.8758308073863215,0.8171378375521251,0.6467454263552129,0.6983771642196098,0.721428784738266,0.4884711598273113
邮政业,0.378011449520179,0.5787591253021003,0.636594450557012,0.6580170712060426,0.6137664255184311,,0.6046351283231923,1.0,0.5056282863689395,0.5630349839275832,0.6315574885705391,0.37010973741400877,0.5197846516817322,0.6882894919573201,0.544833607776534,,0.6078059510849085,0.3870279370837445,0.672621904168969,0.3874265558701142,0.576635390002068,0.4364038147992916,0.09733318794279669,0.5925119473295871,0.6154901348058195,0.5190393769605163,0.5703757268379194,0.6092365459666091,0.5785944304748566,0.40930214965933365,0.6665931318061032,0.6149336880034617,0.6408684810963535,0.582305317803065,0.2847270098367889,0.5357242289600636,0.6667126582016315,0.5953985608090052,0.3980671050048017,0.6561103970153961,0.1531422247457119,0.6918864483179853,0.5212011309914001,0.41749244559646564,0.6195036800079895,0.3062081891235479,0.6400620445030613,0.6136444864131965,0.5154278630199672,0.576733357017157,0.19973814711725016,0.6755386786992713,0.46974328824839895,0.3986896145213984,0.5303079152175675,0.5021225337468178,0.3693412962056042,0.4799425360552248,0.39746810464732607,0.5520942496631723,0.645317393951084,,0.5096901644906477,0.43731494251769243,0.5736764161488543,0.45269660790017696,0.659670215525695,0.5840537383070518,0.6739217674770043,0.617119176312657,0.4624511746062629,,0.6338053919110319,0.6343417853400096,0.678963635611854,0.558642925401034,0.6136787567545257,0.581957152931782,0.26922868245736176
其他制造业,0.42584060284068803,0.6690207602305673,0.7191902750016164,0.7345971082664843,0.6786110246049559,,0.7342573433187168,0.5056282863689395,1.0,0.6456073165470482,0.6894440730106435,0.3878757999448728,0.5999199987308174,0.7375928652593462,0.5962266716602895,,0.6763665570829404,0.42209334649023583,0.7194588463877721,0.42130571940223155,0.6314517315747568,0.5600179579855613,0.16007373938380373,0.7231925463749962,0.6614891408973388,0.6116999556405267,0.6657964641672786,0.6599950853433156,0.56954765252679,0.5546600057415226,0.6825200243566423,0.6867608217011262,0.7423449288077839,0.6770479095634188,0.3887240516987707,0.521048912182921,0.73228373884771,0.5998336089350892,0.4070007671223931,0.7421725671923612,0.24619438615405856,0.7726604702518264,0.48002364526446556,0.4658671951500673,0.6793293960251504,0.37573862086297194,0.7137496728370084,0.6747254827549338,0.6538630184702572,0.7057303227639999,0.3307375407744731,0.7646005064579005,0.52620565452559,0.5362778917145232,0.628130979243244,0.5817253795326481,0.3917495194587925,0.5264045238726491,0.6079095727489281,0.653447568435058,0.7195789806663657,,0.5674689754136341,0.5739805951743296,0.6719770759490024,0.6017493311769312,0.691880475504941,0.7175754322975483,0.618680358266118,0.6614512194126946,0.46004718805932004,,0.6797198097875939,0.7652606279780042,0.7130095289560813,0.5540392382721766,0.616858762244348,0.5732553508875993,0.42293516025590716
燃气生产和供应业,0.43779048945710675,0.6985095239034478,0.8007758696266444,0.83290940264317,0.7863847040763253,,0.8340451276402112,0.5630349839275832,0.6456073165470482,1.0,0.7946644549613923,0.3517420987759681,0.7482823108104051,0.8348631038219545,0.6432848764799078,,0.714148713966533,0.3932249235809094,0.7928379832623125,0.48514131533131283,0.7261948927320209,0.5895412144981356,0.1389684791067377,0.7749999784002788,0.7924532137880272,0.682019696796519,0.7299638389367707,0.7291396390961078,0.665285268569358,0.6339856221568588,0.7898315350351157,0.803960772687262,0.7907745986693401,0.6817587538538534,0.3275800178671457,0.5637627842308961,0.8062902271385792,0.6722699143189318,0.4483001529010528,0.8348217449542649,0.27418347393781883,0.8624211449070726,0.5074455672302988,0.5728181635292604,0.8057515146508525,0.42598327083087817,0.7689693155387839,0.6687257216172402,0.7467633142016401,0.6992083206998584,0.32316164352684973,0.8239826094256736,0.6413580502668649,0.5819908123121431,0.7303628076834182,0.6925348698687427,0.5049065793138657,0.5788704938002351,0.6267664456221365,0.6458504989722953,0.8270796574570538,,0.7190730051415437,0.5795289566002403,0.7812689329892528,0.6307215308328986,0.7964166763095758,0.8152049801447006,0.6902502007008722,0.7390181035031955,0.4730443811223857,,0.799020469664371,0.8295159379005962,0.7524258610597323,0.6135942096523077,0.6762763642936991,0.6867273865340419,0.42403099921976234
