,家具制造业,石油加工、炼焦及核燃料加工业,非金属矿物制造业,通用设备制造业,农业,建筑安装业,金属制品业,邮政业,其他制造业,燃气生产和供应业,生态保护和环境治理业,住宿业,黑色金属矿采选业,专用设备制造业,黑色金属加工,机动车、电子产品和日用品服务业,公共设施管理业,卫生业,计算机、通信和其他电子设备制造业,畜牧业,餐饮业,煤炭开采和洗选业,研究和试验发展,道路运输业,仪器仪表制造业,建筑装饰和其他安装业,电力、热力生产和供应业,农、林、牧、渔服务业,林业,航空运输业,专业技术服务业,仓储业,农副食品加工业,铁路、船舶、航空航天和其他运输模式设备制造业,石油和天然气开采业,电信、广播电视和卫星传输服务,零售业,文化艺术业,房屋建筑业,电气机械及器材制造业,酒、饮料和精制茶制造业,化学原料及化学制品制造业,教育业,土木工程建筑业,纺织服装、服饰业,文教、工美、体育和娱乐用品制造业,有色金属加工,装卸搬运及其他运输代理,食品制造业,商务服务业,货币金融服务,纺织业,木材加工及木、竹、藤、棕、草制品业,铁路运输业,租赁业,皮革、毛皮、羽毛及其,科技推广和应用服务业,广播、电视、电影和影视录音制作业,资本市场服务,有色金属矿采选业,橡胶和塑料制造业,非金属矿采选业,废弃资源综合利用业,水上运输业,汽车制造业,开采辅助活动,综合,水的生产和供应业,印刷和记录媒介复制业,化学纤维制造业,渔业,体育业,新闻和出版业,医药制造业,批发业,互联网和相关服务,软件和信息技术服务业,造纸及纸制品业,其他金融业
家具制造业,1.0,0.3679384836320574,0.5263385400620931,0.5083880340676322,0.2997405449771506,0.24071261265756735,0.42351509022982997,-0.11302470050242798,0.4209911622835517,0.3906156854368874,0.3583400153982127,0.4274453318013211,0.1707531316174887,0.3955030511564275,0.45547651698370556,0.24129499991467032,0.309709774436213,0.4301847286689307,0.3697273609575974,0.3675681121907929,-0.06830796044217777,0.3260527815107898,0.48864307172176397,0.33671137451359173,0.4810069062752544,0.4367472169708251,0.3618467344917542,0.26200091414767124,0.33548296785610604,0.4501124269426035,0.2704771838681788,0.14392269377533576,0.5027669123268808,0.4098542556762419,0.34581828148505606,0.2897100981749827,0.4640618423780512,0.32487910470513237,0.34288642212579884,0.48225443100727816,0.41303282961826393,0.6196867774626771,0.4667031004738915,0.4740508290637346,0.5033299937185179,0.5215007199450861,0.43415573468912494,0.3801407952470048,0.36774476835155906,-0.10566974150366061,0.460540849190468,0.17016232584408614,0.5832343853583063,0.3869428975405953,0.3274071013418129,0.2702880976680698,0.13769220378866823,0.36285267260958215,0.486956681985674,0.2833268238357167,0.3863506240528741,0.4332364811381787,0.33092767755961383,0.3551719434627391,0.5039385181286441,0.43166207328880757,0.4914204691203849,0.48019905677801905,0.35397981554228924,0.19570586957510908,0.21489974671888012,0.2013649989893588,0.5958901111528648,0.46414900084617433,0.41816860962537467,0.35676824010958647,0.46883190973418076,0.30899596650314604,0.06965740490386378
石油加工、炼焦及核燃料加工业,0.3679384836320574,1.0,0.4410103491147543,0.6426720874384471,0.3635029109074986,0.48632151929321027,0.33232900912070273,0.03083455847715032,0.4021935312590085,0.5876515489807751,0.37557688175730725,0.24451214935856114,0.33399151994092785,0.2826883988781527,0.5487924609653098,0.45577191514676524,0.25768058828178936,0.27916589017760457,0.37749979666480094,0.3086823085682108,0.07020769002497063,0.5540300612441167,0.27847294001932676,0.40116120945075323,0.42738111513762905,0.4289624347983832,0.3198723442945984,0.3260999156176507,0.4095635295462232,0.30168823445361553,0.06340018480507038,0.26355029956117343,0.27141672297815655,0.44826435364318995,0.6433302120541907,0.3111852563531677,0.24067855712357594,0.18407131730864498,0.2658183508269334,0.37321657946828424,0.29290183537829717,0.5207699398988813,0.1856100368774885,0.5934921635266421,0.46801450166216396,0.2442254418569352,0.5149601550625198,0.13145721906570368,0.13860556091422102,0.03137760013089249,0.37197453050886314,0.11174249192690192,0.43636180652916323,0.46339420231545114,0.5778920049012616,0.37692683195501114,0.17477061504391783,0.4871135698407096,0.5847713159531746,0.404650089905552,0.17805038950715985,0.5513421712897384,0.42879165010907727,0.4936073578478371,0.44603597351263846,0.49328877474643085,0.559702929422747,0.6037197537577943,0.4607852266261715,0.28329405151798664,0.33848381265743066,0.3020697905471018,0.5031700371344172,0.29435692258185486,0.47155802017449844,0.2157083607272175,0.3880266954221983,0.3122099405337772,0.23609368429754587
非金属矿物制造业,0.5263385400620931,0.4410103491147543,1.0,0.6046885625623986,0.4013581837210737,0.294217003370366,0.43862999683908044,-0.012576318102587091,0.40498021714294435,0.43160589993511256,0.45752252726735354,0.3389670989341185,0.24366799921734109,0.3351977214179384,0.5209999348671568,0.26748785677551506,0.367386006584088,0.3888030903810607,0.3804114319643275,0.36840310940281407,0.0010255043581107318,0.41872254666599973,0.44503688945540276,0.3876840365134177,0.4282128041258179,0.4341164440503372,0.37784995622818995,0.31492647432352994,0.26396310687417535,0.36703257659224336,0.22581778414315845,0.2908117387386445,0.4580846358340809,0.5147574977468339,0.36181310574168224,0.4062396883514003,0.3939575811022444,0.4022211364535451,0.2671272596421404,0.5157862788903529,0.4021593091952708,0.6065517412145817,0.3390987381401359,0.5800308251543443,0.41158847050298925,0.3982215930649024,0.4984360326832146,0.304563757378256,0.3733891082896535,-0.010041613924902031,0.4075253124944148,0.17392474803066627,0.49190799837581234,0.40993776105852564,0.32915094023672764,0.2532192901398628,0.19477954347540663,0.3255641315376187,0.4738955923340383,0.3397007961426399,0.4172476082401968,0.4968643978015187,0.3801643995965041,0.36566654591096376,0.4875030945941413,0.48650295788185116,0.4517387176155845,0.562854609306305,0.3928609136281281,0.2315163883900114,0.3202368006494903,0.18072492936992335,0.4619291125943328,0.4403203707467989,0.41224556212164154,0.3781190189683255,0.434393322075615,0.34378527002730425,0.1707298883243035
通用设备制造业,0.5083880340676322,0.6426720874384471,0.6046885625623986,1.0,0.4751078715653563,0.5031821966273725,0.46744924657749504,-0.05674019258937862,0.5063348394412511,0.5612443429005366,0.48282351958782177,0.3006231843344232,0.2973961880304496,0.4891263061591916,0.5545087474365924,0.482626533137041,0.3315871182000919,0.431002986327688,0.57057828619691,0.3763753408424361,-0.01855631412435528,0.3677041684444511,0.5046527319669911,0.425212156920931,0.6279102510912323,0.5117933249370328,0.3492902355501835,0.3740966493671904,0.3827076340946336,0.35221927092851996,0.23570178090460997,0.32919451565614766,0.38801489510110987,0.6363904110062722,0.49124282405399344,0.48981640244878705,0.4133726611927146,0.3789757158456849,0.350058164486893,0.5804395411221708,0.38090982576342813,0.7569000941823544,0.3812306017427383,0.5865477435588133,0.5778429421501693,0.4104194436999944,0.6774383004148152,0.32309718272071497,0.3038780717824047,-0.06338391712107914,0.4302507829700116,0.22488180375651842,0.5090644193836542,0.4904355728961551,0.5138973664850814,0.3489707476588577,0.26562732057455446,0.539641878226778,0.5981843028168115,0.38461866665226757,0.4500960969302608,0.6408457342164694,0.5917120031327918,0.4861330545783708,0.5931741065000817,0.6127171282272496,0.6723636144818698,0.6574887729506086,0.5736902123631182,0.3432890008451563,0.43121761462860847,0.29757278602765835,0.6228528256223969,0.49137593192811163,0.519157136433054,0.46629683269442934,0.5988894367768484,0.4800763250946963,0.13839766342397652
农业,0.2997405449771506,0.3635029109074986,0.4013581837210737,0.4751078715653563,1.0,0.25059504578764874,0.3181797991127953,-0.03938830714358413,0.3640126262415488,0.3807834214300299,0.3419616584988929,0.12060616645926729,0.10750692433901841,0.34157895286513756,0.3044803294578853,0.20376879630856035,0.1331114335627901,0.2316674863347227,0.25579473030487865,0.38621962872177484,-0.061929932359734784,0.26646345472614363,0.2551229795563183,0.2573289615355554,0.317273706334159,0.28579520534302305,0.17769274437355764,0.8381363924717242,0.4174584594419338,0.13067863823503104,0.1393625049503524,0.21530196367761914,0.3264519512172536,0.4502829396372534,0.31572863010313473,0.3915651066884891,0.34347168528512684,0.3310831182456595,0.23341586575222278,0.3229503427655148,0.1966703785417929,0.38514268737574864,0.20117019009274087,0.3545920553931179,0.3824965475279012,0.24519724321253863,0.4857990762222867,0.17160600629231668,0.24220247582812035,-0.04946267965938578,0.2564830036954655,0.05931730763545544,0.34352442293386404,0.2703955918557852,0.252647961258787,0.24152272660535137,0.14373923603120042,0.2966481151888187,0.378755760305761,0.3783680846468227,0.24407117319122165,0.3424937850392382,0.35825759855915845,0.3206426551095467,0.3111954815275722,0.4165095490313791,0.3426135508664105,0.4324368352326409,0.3106509663282682,0.16822681543750842,0.4969515947105316,0.22621153834380145,0.3625931476412499,0.35672376856337507,0.32314319395730606,0.24420917834435743,0.33068963360451287,0.3165291990184615,0.06891591042146045
建筑安装业,0.24071261265756735,0.48632151929321027,0.294217003370366,0.5031821966273725,0.25059504578764874,1.0,0.3499671331809895,0.12158443209598373,0.30475035387354366,0.32062927989527906,0.3064717986060364,0.23692226423357524,0.27085735819657925,0.35478144489509356,0.3259206359607853,0.38690109353420915,0.22200382243528224,0.2503123176754696,0.4075264891004932,0.18676663157184525,0.02676350155267298,0.2676120301812445,0.30697211139050445,0.33430520379113804,0.5453611192374415,0.31319329412300045,0.20031188987078008,0.15448182881215067,0.2619562728435925,0.1971131523795197,0.09524294115652768,0.23856856247263986,0.11935925212419264,0.38980054801883585,0.3269279601440185,0.37173880288506955,0.21776152123062728,0.21261775531808627,0.37169197203654036,0.3028601183512462,0.21894257001859946,0.4644931539482704,0.11979593917064345,0.3940302968123026,0.39644563376969444,0.17662674073287707,0.41266323831453955,0.14070584325841626,0.14732932614288952,0.12317531607657826,0.26902595457268963,0.10513312163701044,0.31203194406107365,0.2853839002191231,0.4270166899307085,0.2726501980022813,0.19865782641998506,0.3884476101931593,0.4565198426956764,0.3419035294677341,0.21406238956833185,0.39874208624006685,0.34329782771859785,0.2828268231819678,0.3260450605158052,0.4251010065478868,0.482823339015726,0.4415934393608601,0.3752353439849322,0.2682817824738257,0.26270052634110114,0.2678927120873578,0.4087223208344687,0.23852136500496526,0.42403558666789404,0.2502993902739513,0.4570320075456084,0.23090607195730709,0.35347885208627244
金属制品业,0.42351509022982997,0.33232900912070273,0.43862999683908044,0.46744924657749504,0.3181797991127953,0.3499671331809895,1.0,0.12176149442002145,0.3844782218968619,0.3023627371524893,0.3157867396611717,0.23997412796192155,0.1727511655958185,0.4708343828295123,0.32633160856833465,0.22095159157850897,0.2307764698749133,0.4944965757523547,0.44209946507728015,0.35324552808938753,0.07805141362391974,0.20198139740370083,0.4690018286163126,0.3618482235554279,0.28654418052088043,0.3613048090785048,0.2602792223178403,0.2551745633518801,0.2548350179837832,0.253917616446779,0.1851583549272254,0.216553456820407,0.413813676104524,0.4279180211198479,0.2095555171041129,0.335191063713626,0.42061181313069046,0.36823639601693564,0.12621370154330278,0.49124756637186,0.34823771148675225,0.5950562739655861,0.3721034501693612,0.2995800898453686,0.3920456655770462,0.46558261245106647,0.4308001072395738,0.23011279308041346,0.39185291591041793,0.13293062438026798,0.1568382178988646,0.11774701872196464,0.36870328068319747,0.22484265788043467,0.25116617147826104,0.16220447778913616,0.10944064606906603,0.28021222647196314,0.3375490473826761,0.3135331330286553,0.3999730925710642,0.31233366593975476,0.3315255240536507,0.2376996811619115,0.48214116762322967,0.5036375290776576,0.4147003161855867,0.3209410727756276,0.27370245916063507,0.16968314432384576,0.2730757835069149,0.21305897697331744,0.3884002173451748,0.5517651149087534,0.35179260517936833,0.3525335362937193,0.4436693167561032,0.30215640780419456,0.20088968784958547
邮政业,-0.11302470050242798,0.03083455847715032,-0.012576318102587091,-0.05674019258937862,-0.03938830714358413,0.12158443209598373,0.12176149442002145,1.0,-0.06031011689334094,0.13094011246723966,-0.023694878871725618,-0.08262620202267866,0.02351932436422758,-0.023001033000654238,-0.11275861565077479,0.1668549928549777,-0.03571582599625743,0.354950059555128,0.004426625485112129,-0.00118527656870748,0.87426347305277,0.007709023260267706,-0.024733641949469306,0.02322093554402917,-0.5974110340172296,-0.042851306614548425,-0.1303737355551564,0.22273387785118587,0.007874159890444246,-0.0983439421525107,-0.013280239838719812,0.35257148283433776,-0.03873783488943078,-0.11217576388506127,-0.030213850005574992,-0.09581876980659268,0.045496538459253354,-0.07627588588678703,-0.815357167153329,-0.05016012019981327,-0.09891511053924457,-0.01559872636594571,-0.05647462643657469,-0.015243248006702553,0.0469447251127342,0.009773099335183598,-0.041253441529351564,-0.3611681388660518,0.019640141092173016,0.9943247850853272,-0.27611564958092805,0.04989348927167738,0.011442336602613597,-0.09019868895471278,0.13781676899869238,-0.0024806247993476036,0.08995926415439258,-0.12462572862492367,-0.12979701544704503,-0.012824080216646298,-0.019100989505380337,0.19673101379472976,-0.006243476345859228,-0.07562145795747055,-0.05923422817297184,-0.003950347199836979,-0.062071067350112814,-0.03919773473144954,-0.017226502044304016,-0.0027168921227807797,0.08088881834579095,0.07469927582781068,-0.08082460927780794,-0.01796364447835167,-0.06046244680735833,0.02931311375271801,-0.10927182814613448,0.05122522359324583,0.9000918101486531
其他制造业,0.4209911622835517,0.4021935312590085,0.40498021714294435,0.5063348394412511,0.3640126262415488,0.30475035387354366,0.3844782218968619,-0.06031011689334094,1.0,0.3735670077577352,0.3105004200350528,0.18943222973457224,0.1671623493923948,0.3286731654656716,0.35255709252758854,0.33378505343084197,0.24240533343186663,0.3053344444423258,0.37838826688546895,0.2782023842222344,-0.04358159905928496,0.2711852221947765,0.2902223646330063,0.31225599552958133,0.39564772597019127,0.36459285837508515,0.2898274194718164,0.3132986198907447,0.2218423398096109,0.22470215388631987,0.1657729421296051,0.20201928655800552,0.2329509841950543,0.4793953269205451,0.36344668392743673,0.332556847128884,0.3245978242669769,0.29300095489041666,0.2816402979475687,0.36582790192932807,0.3380107271435424,0.5164014891093448,0.2610575121370069,0.3616683129608223,0.4210557752511304,0.3601696831822516,0.3998447793225965,0.23926736406171611,0.27674004872507435,-0.07936727070490332,0.2719022836274993,0.07992054024857931,0.3678241412464543,0.34085601455777126,0.29384179962663987,0.24468497053973765,0.055250462703408,0.2840816785312359,0.38482238334074736,0.5059693669141803,0.25872658736205506,0.34540558000234284,0.32322628339564086,0.3284693631908078,0.3679584709170895,0.4678924549289667,0.4091254526811097,0.4272633121650949,0.4328292055768002,0.16631214034648473,0.3055117727046543,0.19645955322485353,0.43409785234282383,0.4347550211248017,0.36407182030246643,0.36494120135404035,0.39507369021139405,0.3361183606986907,0.08096752969596742
燃气生产和供应业,0.3906156854368874,0.5876515489807751,0.43160589993511256,0.5612443429005366,0.3807834214300299,0.32062927989527906,0.3023627371524893,0.13094011246723966,0.3735670077577352,1.0,0.3587635567893269,0.29158184973813,0.2884941614784719,0.28630728452951903,0.4567360845684834,0.36539082921623844,0.2487895893754004,0.32967486787189887,0.3132134451401769,0.34311003520205013,0.17216816364004275,0.42478223304213636,0.263330876645168,0.42942977515426445,0.2930848711121847,0.37912901335566446,0.28248544097878914,0.3765130277437704,0.3589071300628317,0.22742365883316612,0.04782142607769954,0.24787781399458741,0.27683299822874624,0.4012276002597363,0.5233479188331653,0.3238368956045065,0.3100960823035469,0.21431271000768276,0.14946347396390666,0.2966020825230395,0.2660835942506452,0.48220063014624703,0.21852837438570272,0.5649479282002683,0.4183159651962699,0.3238067755534165,0.466871306936913,0.20506209196253156,0.1947448217748307,0.13134866665874775,0.32654238434212396,0.07515555022377111,0.44143448805447694,0.4006340603919813,0.48352228331219055,0.2919194130619347,0.15093826878255392,0.4585201772294821,0.46066141791720633,0.3749225038740595,0.18665951900277877,0.45170751247529106,0.3482386734286239,0.4126516242582941,0.32585330831062603,0.44760619600850354,0.46168439659812827,0.5817110870706228,0.3214676407736366,0.2657906028575927,0.3862476849307067,0.2964722002587363,0.5097702371520816,0.3673119369026173,0.47078334556224855,0.2672449573550178,0.3589730926689668,0.31352356630863065,0.289890440378053
