,家具制造业,石油加工、炼焦及核燃料加工业,非金属矿物制造业,通用设备制造业,农业,建筑安装业,金属制品业,邮政业,其他制造业,燃气生产和供应业,生态保护和环境治理业,住宿业,黑色金属矿采选业,专用设备制造业,黑色金属加工,机动车、电子产品和日用品服务业,公共设施管理业,卫生业,计算机、通信和其他电子设备制造业,畜牧业,餐饮业,煤炭开采和洗选业,研究和试验发展,道路运输业,仪器仪表制造业,建筑装饰和其他安装业,电力、热力生产和供应业,农、林、牧、渔服务业,林业,航空运输业,专业技术服务业,仓储业,农副食品加工业,铁路、船舶、航空航天和其他运输模式设备制造业,石油和天然气开采业,电信、广播电视和卫星传输服务,零售业,文化艺术业,房屋建筑业,电气机械及器材制造业,酒、饮料和精制茶制造业,化学原料及化学制品制造业,教育业,土木工程建筑业,纺织服装、服饰业,文教、工美、体育和娱乐用品制造业,有色金属加工,装卸搬运及其他运输代理,食品制造业,商务服务业,货币金融服务,纺织业,木材加工及木、竹、藤、棕、草制品业,铁路运输业,租赁业,皮革、毛皮、羽毛及其,科技推广和应用服务业,广播、电视、电影和影视录音制作业,资本市场服务,有色金属矿采选业,橡胶和塑料制造业,非金属矿采选业,废弃资源综合利用业,水上运输业,汽车制造业,开采辅助活动,综合,水的生产和供应业,印刷和记录媒介复制业,化学纤维制造业,渔业,体育业,新闻和出版业,医药制造业,批发业,互联网和相关服务,软件和信息技术服务业,造纸及纸制品业,其他金融业
家具制造业,1.0,0.7166228512465326,0.7620560406632536,0.7798780568596957,0.6692828912461164,,0.7331077069338763,0.32679356998644277,0.5918647335651162,0.7318205409938559,0.7161944787705025,0.5614264288180888,0.6713834340231819,0.7959006661746212,0.5585016153114644,,0.7412985283832249,0.6790293268628834,0.7641415457647596,0.3562256742086934,0.570635584608138,0.48937256218839087,0.5824347342714968,0.6337992219023745,0.7572214813602963,0.6282566337604082,0.6883045565815928,0.6704553201027917,0.4633341329230764,0.5597511541873756,0.7393050245868237,0.72166490427931,0.6628873679712026,0.6941565371323606,0.4608920986427647,0.7210210752876922,0.7506668060402955,0.7820924224731967,0.5482379369200093,0.7668770458809854,0.13949326822884128,0.7451369528268703,0.6871390363706037,0.6265368592323945,0.7162101634583552,0.7681135912134825,0.6912426845223222,0.5868420173048828,0.7101207900085621,0.7784594715332522,0.37804015052040224,0.6856545111575924,0.2460213226338746,0.6125279014938068,0.5177158639469981,0.7110240604118235,0.3893267141558153,0.5442122728922305,0.6847008555308156,0.4910652445240599,0.737671516313545,,0.6228103868748818,0.6663319351234694,0.7571514311856927,0.587461623518883,0.5647251356325386,0.7086523998636839,0.7845688306146,0.6681678263811961,0.688785770557363,,0.7523513579128955,0.7304396125065766,0.7124999754936102,0.7858138070926601,0.7969571702215251,0.6105341676960228,0.5196484544147826
石油加工、炼焦及核燃料加工业,0.7166228512465326,1.0,0.846885671207912,0.8627870550220471,0.7564322816893169,,0.85682522481681,0.36708788775935164,0.6559526664409326,0.800852873652833,0.7862480122258473,0.600670854664763,0.786366875715638,0.8506267019545835,0.6449217179220322,,0.7982978695927854,0.7249937952715593,0.8323966638391822,0.4773348092703949,0.6586792418417722,0.6666180678144269,0.6591634994604187,0.7223894363575836,0.8183955439665184,0.787632031404527,0.7925285322830946,0.7126547358438563,0.6203576730725786,0.5905697031059286,0.8046898595148112,0.8174529370944951,0.7341342769957256,0.7898938897067485,0.6106600523540398,0.8009525523706323,0.8068120878588155,0.7643974926373194,0.6529506265508698,0.8337587489015112,0.25470914723834187,0.8298001053419141,0.6453594364822163,0.7250414688486513,0.7720952980279235,0.7348117192285125,0.7623336143593321,0.6777727872173436,0.8065547807820356,0.817484669107069,0.5010686577407155,0.8036496274556967,0.3033745580720111,0.7076749612756871,0.6043889466251944,0.7657289171552312,0.36003213373625736,0.5948112997236044,0.7533071289998093,0.5749668440706884,0.8055482966920087,,0.6357340550323629,0.7420311780358222,0.7918846666146674,0.702774331049959,0.6780294589696959,0.7778247320561857,0.8168674946323549,0.8175668781149444,0.8120308609502165,,0.7548495638548068,0.8121088054350417,0.7968347419572829,0.778763981263959,0.8027503315737381,0.6587986974922173,0.6298618156820969
非金属矿物制造业,0.7620560406632536,0.846885671207912,1.0,0.9111462302453092,0.7996000056469323,,0.8809759104426017,0.3572802399259209,0.7200956387326545,0.8768308161027608,0.8654672944504367,0.6522540226996131,0.8238602015159175,0.9125160623291425,0.6683116571788231,,0.8484747176563385,0.7925490733373531,0.8869004184719035,0.5063647510262448,0.7001740649358622,0.6922781810740245,0.6954111071609195,0.7601156644518579,0.8829275916398924,0.7658021847590648,0.8552696887561307,0.8011373012435176,0.657335582167552,0.6439411436926556,0.8467435780679193,0.863050268177032,0.8204065418106247,0.8427556966668625,0.6852201206275506,0.8809682448028727,0.8900335245640181,0.8286655663606752,0.6719408382620693,0.8988199181252247,0.276704838633333,0.8940536217921353,0.7170626736277029,0.7933785533116674,0.8355146397807064,0.7898079975071383,0.8065184558559912,0.7076951019196067,0.8360770382759772,0.8887124289891999,0.5795441264104257,0.8678245432667663,0.2982653804889592,0.7876462110982564,0.6709534397506761,0.8024641411090898,0.4822200891582799,0.6597554539701338,0.824484767065034,0.596140661686471,0.8621232060908983,,0.7095229654123922,0.8462853569516038,0.8611882375267008,0.7814097537402969,0.7015127011237655,0.8464212456989548,0.870394326742445,0.8643794771576316,0.8607811682853342,,0.828021325516148,0.885174779270222,0.866491851841637,0.8492972816828782,0.8617998818984189,0.7335848300655466,0.7167836742525526
通用设备制造业,0.7798780568596957,0.8627870550220471,0.9111462302453092,1.0,0.8471188749942333,,0.9141496658405099,0.3944169263803457,0.7249120180168939,0.8990382031400568,0.8924149060786751,0.6924819164569348,0.837255429125813,0.9580399746196065,0.6651277844401712,,0.8899145724180785,0.8299775419190427,0.9288023782281367,0.4838548865801241,0.7061067275232273,0.622401141246306,0.7298768014184793,0.8174627645910483,0.9170569064999463,0.7643028876321727,0.8600920748327472,0.8199932730616043,0.6396117193872533,0.6740948886715367,0.8976665426703108,0.8910983751381504,0.8229182808462284,0.8726802451683308,0.6340253267976885,0.9004930767560629,0.9054948347453632,0.8728692306290288,0.6734649832163015,0.9373311306105809,0.2671629633681121,0.9337864925673675,0.7746222013037735,0.8116198684960582,0.8676090907918145,0.8155547929142489,0.8138150189359278,0.7583757994495456,0.861462023960499,0.9184364778556292,0.5244485695481738,0.8990379050663356,0.31395036153233435,0.7811601840534995,0.6941836925324061,0.842645701081532,0.49812697077958473,0.6820416459918387,0.8354833706550369,0.5649072052540256,0.8966522101166275,,0.7401251585448589,0.8444940667479719,0.8821351652380284,0.7980529721355739,0.7025301824477215,0.8604829244488876,0.9055111218011875,0.8608265872632044,0.8690207659337665,,0.8605108249762499,0.8918472259955386,0.8920167811629016,0.8818818593346245,0.9253977300001625,0.717070085708387,0.6938485720900182
农业,0.6692828912461164,0.7564322816893169,0.7996000056469323,0.8471188749942333,1.0,,0.7978173395692757,0.3433848705489849,0.6563203761363527,0.7742897727007334,0.7963472257657707,0.6671788602247561,0.7568351171800625,0.8221323045897184,0.6382310252969904,,0.7987174652965089,0.7603392576456635,0.7965785359185744,0.48165293511632545,0.6729249291021531,0.5962895404614414,0.6478043180421504,0.7389785224811465,0.7951807762939288,0.6888024958136256,0.7915090904058659,0.797358548267179,0.5695254825260445,0.6367950951326736,0.7790821831991507,0.7885710515005255,0.7810853757272382,0.7867986836895177,0.592490428199706,0.795678479778043,0.8128334686799573,0.7549414381481272,0.633400651526279,0.825184378646479,0.2896205492876894,0.8083403133410529,0.623570806475643,0.7321797678826907,0.7867025790132883,0.6806983921321198,0.7242158680495521,0.7409541017904482,0.7987040228707207,0.78318073234003,0.48243660652215126,0.825348877952591,0.27299083561606036,0.6965495685062875,0.6408227111899195,0.7230190970832735,0.4224942476596503,0.5645429442484028,0.7742884833393822,0.535575603051298,0.7907101937332232,,0.6975779994581055,0.7518108748862875,0.7985224196525099,0.6828088239398387,0.6455255000857969,0.7912641564116492,0.808462849081972,0.8274943414660366,0.7698972023935096,,0.7574449121241086,0.8182131520398834,0.7998115802328237,0.7263153002551084,0.7699540278439956,0.6294442859876218,0.6468234321516485
建筑安装业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
金属制品业,0.7331077069338763,0.85682522481681,0.8809759104426017,0.9141496658405099,0.7978173395692757,,1.0,0.40965646684894325,0.7153666317042031,0.8582077732240678,0.8646092394793784,0.6456798131070228,0.7969248279185278,0.9206346378557886,0.647978536466258,,0.8469876184091998,0.8001279885813583,0.8928354148683713,0.4875166048828664,0.7228310551737804,0.6319777491189998,0.6746953011213748,0.763684056843124,0.8816899042181344,0.7628019717366014,0.8239372517253677,0.7916599153987733,0.6467666916755301,0.661117809583617,0.8669751741716829,0.8538962168808317,0.7719940546190998,0.8151046617407997,0.5974012336668217,0.8592823949987217,0.8561207038118374,0.8159060495914182,0.6804146532673738,0.9128740249790992,0.2778372472153873,0.9043027006534251,0.7198301301161584,0.7622770665577481,0.8337270076136339,0.7736219913552398,0.7956654241844646,0.7161570248809923,0.8389607119275533,0.8733810917896278,0.5157127016397325,0.8448050824294742,0.30851936157502524,0.7325088167054163,0.6750362375827909,0.8091899075763493,0.47382851239064083,0.6994056754809729,0.8121435010852592,0.5431803577707178,0.8637548704670069,,0.6790102324574127,0.7952168708113403,0.8812221444983677,0.7500707474465599,0.7269103074778204,0.8459485270783917,0.8680315856599173,0.8318372053194881,0.8246733073173753,,0.850343929292532,0.8766563871184749,0.8652131847478146,0.8377146924050728,0.878381052334074,0.715327358929905,0.6838944537797365
邮政业,0.32679356998644277,0.36708788775935164,0.3572802399259209,0.3944169263803457,0.3433848705489849,,0.40965646684894325,1.0,0.26057122006972067,0.364569783761518,0.35920022210140656,0.29125116616123053,0.31820149623300414,0.43203909418750897,0.3700950542689326,,0.37813541975123127,0.3861776707778316,0.4295535343930735,0.22550894444095257,0.2674772861985407,0.19634889302527872,0.29849831819715383,0.3255118688579273,0.36537650913318953,0.519628778749123,0.2804805440517594,0.3790376451698431,0.3121922819264221,0.27886323775707317,0.3805625358297853,0.3765217514969366,0.3415984909465878,0.4064877624342466,0.193663841932603,0.31928581390850075,0.39549528467060335,0.3089151356428714,0.39817447016914326,0.37478446739610016,0.09875277376403985,0.3926716500130519,0.28468057056657897,0.3878526795275126,0.27921329496135955,0.35116693565782936,0.3542009544144454,0.32083240126397655,0.42725607956727607,0.4171832333556372,0.13832184735977507,0.42363586544953147,0.22396125760454252,0.28415858978996716,0.1646911276305197,0.33693010116823724,0.11117000087261228,0.2611379315107379,0.32146711958669455,0.31052391948448,0.4025314806150371,,0.32634708426365705,0.3511806206449743,0.370445113994403,0.3134670615622832,0.36478208834849496,0.356837993255273,0.3915549077402024,0.3230931766597999,0.3590218249163668,,0.40885921890246935,0.34522320761882036,0.3964159507726629,0.38018299107326414,0.39755549206460944,0.26160430106476906,0.2204936009774244
其他制造业,0.5918647335651162,0.6559526664409326,0.7200956387326545,0.7249120180168939,0.6563203761363527,,0.7153666317042031,0.26057122006972067,1.0,0.6783002329982366,0.6936001031051925,0.5782961449705051,0.6839617358938835,0.7331465317193231,0.5352921520800744,,0.7333317652954331,0.6832275069734988,0.6881743203013613,0.4088484015392297,0.5980605983996725,0.569871346985616,0.5748220654204802,0.6549831292763498,0.7049445143646201,0.5429610275203569,0.7419783158383401,0.6558638016386105,0.5389031539996215,0.5624302501659393,0.6786188959154599,0.6867624797639409,0.6867965294326724,0.6856012062282711,0.5418363690357704,0.6995492846620632,0.741413074862157,0.691083420367219,0.5700926170905507,0.7321648342928931,0.24141407040217824,0.7233399658857613,0.5461206937519855,0.6183786435366541,0.7082021958466568,0.5591683203482868,0.719935940805545,0.645111315317919,0.6654994357469449,0.6650091419211088,0.5163910459563337,0.7227320434608224,0.1984759738091849,0.6405319945659198,0.5861957248614384,0.6391930681080386,0.41804553986936904,0.5845542124851844,0.666732766983349,0.6684129372723733,0.6735567133985466,,0.6322709343956764,0.6622413217931408,0.7088133627566169,0.5820101385182807,0.4914893552696316,0.6748888391409945,0.7004963486074278,0.7194720521155704,0.6738976220961468,,0.6384226716664549,0.7638175903736246,0.6936610874033724,0.6926865027445297,0.6600900483685507,0.5805120710687378,0.6210763118746906
燃气生产和供应业,0.7318205409938559,0.800852873652833,0.8768308161027608,0.8990382031400568,0.7742897727007334,,0.8582077732240678,0.364569783761518,0.6783002329982366,1.0,0.8447447197270034,0.6553954266586773,0.7817553794268509,0.8923426129685406,0.6466047456872157,,0.8420961676179611,0.7789953803556022,0.8549060695412851,0.4898286084699208,0.7072358986741338,0.6092600730444876,0.7052773843585952,0.7490674134981453,0.8570447393932308,0.7179204119563042,0.8267436650627528,0.7885275096964183,0.5979093557784608,0.6379183282421885,0.8412908180221902,0.8149633438916616,0.7782198194491482,0.8014396624691046,0.6110439400981117,0.8352047160040896,0.853549328759336,0.8087547548576528,0.6753455099394761,0.8747137614487244,0.29819149492545854,0.8716157324085814,0.696132763212102,0.7527419826557905,0.8413215744630479,0.7519684567105994,0.7757031377538376,0.7394969386323333,0.8055007216907618,0.8519722168655517,0.4978075014820374,0.8499444312663862,0.28196327430425183,0.7426542991177089,0.6882549961479141,0.7793295735874163,0.49945119446273945,0.6565641243273781,0.7750816172583631,0.539623550379106,0.8649368618550187,,0.6888232069039176,0.7941395372604625,0.8413369028077773,0.7268022169747735,0.6498620656259251,0.8482384668101998,0.8491969278299556,0.8215675058075381,0.8331962671376741,,0.8207615338452625,0.8516720468342763,0.8329090917950439,0.8332254923568301,0.838104232950644,0.695358048899735,0.644625405857813
